GO Term,Number of Entries
GO:0106116,0
GO:0046534,0
GO:0002591,0
GO:1902764,0
GO:1901579,0
GO:0060450,2
GO:1903473,0
GO:2000237,0
GO:1900144,0
GO:0051549,91
GO:1905180,0
GO:0070430,24
GO:0090366,0
GO:1900892,0
GO:0030194,11
GO:2000002,23
GO:0036417,0
GO:1905087,0
GO:0002606,12
GO:0048026,70
GO:0045760,22
GO:0045775,0
GO:0002615,0
GO:1903028,10
GO:1903489,14
GO:1900486,0
GO:0010986,0
GO:1902530,16
GO:0002799,0
GO:1901387,28
GO:1902800,0
GO:0035367,0
GO:0046886,11
GO:2000929,0
GO:1905537,10
GO:0048295,13
GO:0106062,0
GO:0110028,0
GO:1905176,4
GO:0031542,0
GO:0060999,251
GO:1901403,0
GO:0060316,0
GO:1904677,1
GO:1902916,13
GO:1900002,0
GO:1902871,0
GO:0042488,85
GO:0002830,16
GO:0032805,1
GO:1900691,0
GO:0051135,2
GO:0099502,43
GO:0042753,29
GO:1900152,23
GO:0090297,3
GO:1905737,0
GO:1902905,0
GO:1900943,0
GO:0051618,0
GO:0051057,26
GO:1900706,0
GO:0002693,17
GO:1901526,115
GO:1903438,23
GO:1904214,0
GO:0030712,0
GO:1905679,0
GO:2000572,2
GO:1902961,1
GO:0140887,0
GO:1900625,8
GO:1900264,7
GO:2000614,8
GO:0051944,0
GO:0048743,11
GO:0070368,0
GO:0090208,0
GO:1905326,9
GO:0048023,25
GO:0051971,32
GO:0060557,0
GO:1905418,0
GO:0001080,0
GO:0090063,85
GO:0060409,0
GO:0051491,161
GO:1905102,0
GO:0032376,118
GO:1905832,27
GO:0060391,123
GO:1901800,42
GO:0001934,885
GO:1904109,7
GO:0010952,30
GO:1902732,43
GO:1902512,17
GO:1905155,0
GO:0045741,0
GO:0045618,84
GO:0051495,8
GO:1905904,0
GO:0098530,9
GO:0032745,5
GO:0045971,0
GO:0032230,82
GO:1902177,4
GO:0050731,453
GO:0090265,10
GO:1900359,0
GO:1904154,4
GO:0060267,11
GO:0050729,217
GO:0140896,0
GO:0051894,211
GO:1905789,0
GO:0051281,176
GO:0120195,0
GO:1901447,0
GO:1905091,1
GO:1905411,0
GO:0038010,0
GO:0040026,0
GO:1902046,0
GO:1900353,0
GO:2000442,0
GO:0036494,0
GO:2000078,6
GO:0106216,0
GO:1901307,0
GO:1904944,0
GO:2000155,0
GO:0140196,0
GO:0046587,4
GO:1902685,47
GO:1905820,15
GO:0150032,0
GO:0031496,0
GO:2000247,0
GO:0048783,0
GO:0034130,0
GO:1903583,0
GO:1905464,0
GO:0032064,0
GO:2000646,6
GO:1904343,0
GO:0002636,3
GO:0075046,0
GO:0045948,60
GO:2000130,0
GO:0001970,29
GO:0038090,0
GO:0031340,25
GO:0001921,86
GO:0032244,11
GO:0070346,3
GO:0110080,0
GO:0060332,0
GO:0034352,15
GO:1901095,0
GO:1903799,28
GO:1901196,0
GO:1901465,0
GO:0090268,0
GO:0060239,0
GO:0075291,0
GO:1905786,7
GO:0046852,0
GO:0060315,2
GO:1903052,0
GO:0090290,20
GO:2000809,29
GO:0040018,157
GO:1904712,0
GO:0045742,111
GO:1902680,3
GO:1905339,0
GO:1900748,33
GO:0034761,0
GO:0032727,112
GO:0032729,271
GO:1903788,0
GO:1903977,0
GO:2000944,0
GO:0010701,19
GO:0046833,25
GO:0002888,0
GO:1900666,0
GO:0051149,132
GO:0032103,7
GO:0002708,0
GO:1904968,0
GO:2000409,9
GO:0032828,0
GO:1905401,0
GO:2000412,0
GO:0010733,0
GO:0043938,0
GO:1905589,0
GO:0150107,11
GO:2001190,3
GO:0033138,338
GO:1900329,0
GO:0038096,0
GO:0120034,0
GO:2000108,11
GO:1901450,0
GO:1905142,0
GO:1904290,0
GO:0002919,0
GO:1902252,0
GO:0120263,0
GO:1902527,25
GO:1900898,0
GO:0031632,0
GO:1902917,0
0048518,0
GO:0031112,0
GO:2000941,0
GO:2000774,42
GO:0001805,6
GO:1905300,0
GO:1903456,0
GO:1901672,0
GO:1905817,0
GO:1903423,99
GO:2000304,12
GO:1900236,0
GO:0003104,1
GO:0071812,6
GO:0072126,34
GO:1905944,0
GO:2000277,2
GO:2000833,0
GO:1900198,0
GO:0045642,0
GO:1905523,5
GO:0002609,0
GO:0031448,14
GO:0150173,0
GO:2000643,31
GO:1901846,0
GO:1901439,0
GO:1901857,6
GO:0070230,6
GO:0032750,0
GO:0002851,0
GO:0010892,0
GO:1902104,0
GO:1900738,0
GO:0034153,0
GO:1901471,0
GO:1904728,0
GO:1902751,3
GO:1902533,88
GO:0035346,0
GO:0035399,0
GO:0110138,0
GO:0090080,2
GO:1905194,0
GO:0002542,0
GO:0002717,21
GO:0051522,0
GO:0060637,0
GO:0032825,34
GO:1902004,98
GO:1905303,9
GO:0045856,0
GO:0048687,5
GO:1900961,0
GO:1900628,0
GO:1904909,0
GO:1904507,54
GO:0070875,0
GO:2000917,0
GO:1900453,11
GO:0045345,9
GO:0033031,11
GO:0043302,0
GO:0150191,0
GO:0002678,0
GO:2000284,0
GO:1900381,0
GO:0050852,403
GO:0075277,0
GO:0090055,0
GO:0033120,98
GO:0002253,0
GO:0033235,62
GO:1905363,0
GO:0048639,52
GO:0001956,39
GO:0002869,0
GO:0048298,19
GO:1902846,2
GO:0035360,40
GO:1900103,25
GO:0075307,0
GO:1905827,0
GO:1903325,0
GO:0042103,0
GO:0045797,1
GO:0140883,0
GO:0075249,0
GO:0140217,0
GO:0072696,0
GO:1900189,0
GO:0002848,0
GO:2000938,0
GO:1901899,0
GO:0090096,0
GO:0045874,0
GO:1904674,1
GO:0045870,9
GO:0043410,1022
GO:0032464,43
GO:0051962,0
GO:1905941,0
GO:0034158,0
GO:1900919,0
GO:0032967,96
GO:0043306,37
GO:2001171,55
GO:0002752,3
GO:2000086,0
GO:1903452,0
GO:1902258,0
GO:0110110,0
GO:0051251,0
GO:1905758,0
GO:0141084,0
GO:1900916,0
GO:0032414,0
GO:0014810,0
GO:0072300,5
GO:0032251,0
GO:1905876,0
GO:0160018,0
GO:1901977,0
GO:0045983,0
GO:0061124,0
GO:0031139,0
GO:0031442,8
GO:0035666,28
GO:2000979,9
GO:0050766,228
GO:0060545,4
GO:0060569,0
GO:2000792,0
GO:2000315,0
GO:0046004,0
GO:0075257,0
GO:0141064,0
GO:1900323,0
GO:1904143,0
GO:1904018,5
GO:0033674,8
GO:0045840,55
GO:0033008,0
GO:0038124,0
GO:1903272,0
GO:0045956,124
GO:1905492,2
GO:0062013,0
GO:1905808,0
GO:0048260,270
GO:1903911,6
GO:0045919,0
GO:0002222,0
GO:1900216,0
GO:2000950,0
GO:0045943,45
GO:1902910,0
GO:0052320,0
GO:0045657,38
GO:1905751,10
GO:0002910,0
GO:2000777,0
GO:0010811,212
GO:1901843,11
GO:1902234,0
GO:1902614,0
GO:1904833,0
GO:0061075,0
GO:0051519,0
GO:0062208,0
GO:1900227,107
GO:1902216,5
GO:1904662,0
GO:0032481,73
GO:0090218,0
GO:2000605,0
GO:1901186,5
GO:0110004,0
GO:0150153,0
GO:0032761,0
GO:2000911,0
GO:0035022,82
GO:1905284,0
GO:0045834,18
GO:0032212,173
GO:0030177,175
GO:2000538,0
GO:1902877,0
GO:1905866,0
GO:1905570,0
GO:0001867,4
GO:0048520,10
GO:0075011,0
GO:0032340,0
GO:0002738,0
GO:0030854,40
GO:2000968,0
GO:0110164,0
GO:0050929,11
GO:0038089,5
GO:1904591,17
GO:1902754,0
GO:0045624,1
GO:0034149,0
GO:0048714,182
GO:1902228,0
GO:1905857,19
GO:0034764,0
GO:0045660,2
GO:0032382,0
GO:0000435,3
GO:2001172,0
GO:0106113,0
GO:0060370,4
GO:1905954,0
GO:1900657,0
GO:1905682,0
GO:0061414,0
GO:2000268,0
GO:0045821,124
GO:0012502,0
GO:1905036,3
GO:0031948,0
GO:1901248,28
GO:0002624,0
GO:2000627,4
GO:1901881,0
GO:1905947,0
GO:0051544,0
GO:0002224,34
GO:0051918,3
GO:0061941,0
GO:1904966,0
GO:1903024,0
GO:0032436,315
GO:1901251,0
GO:0010661,0
GO:0060967,0
GO:0030813,0
GO:0001812,5
GO:2001247,28
GO:1905382,7
GO:2000670,17
GO:0070961,0
GO:1901552,0
GO:0043319,0
GO:0030513,201
GO:1901384,0
GO:0051696,0
GO:1904372,0
GO:0060252,72
GO:0110117,0
GO:1905870,24
GO:1903380,0
GO:0010933,6
GO:0033148,16
GO:0034199,0
GO:1905455,1
GO:1903599,19
GO:1904411,3
GO:2000430,0
GO:2000851,0
GO:0060635,0
GO:1904078,0
GO:0001916,97
GO:1900700,0
GO:0014739,0
GO:2000526,0
GO:0001801,0
GO:0002735,44
GO:2000228,0
GO:1903595,6
GO:0030810,0
GO:0046985,21
GO:0032215,0
GO:2001230,0
GO:1901959,0
GO:1900378,0
GO:0046638,47
GO:0140724,0
GO:0010628,2170
GO:0042479,0
GO:1900119,50
GO:1900153,28
GO:0010606,41
GO:1903721,5
GO:1900925,1
GO:2000321,8
GO:0001938,407
GO:0045913,0
GO:1904040,0
GO:0033090,0
GO:1905467,0
GO:0042998,48
GO:0110024,4
GO:1900735,0
GO:0032760,306
GO:0050871,9
GO:2001034,98
GO:1905650,0
GO:1901046,0
GO:0050945,0
GO:1905623,0
GO:0160159,0
GO:0061357,7
GO:0048346,0
GO:0002220,0
GO:0006957,60
GO:0043311,4
GO:1903296,20
GO:0150158,0
GO:0140748,0
GO:2001178,7
GO:0090340,5
GO:2000478,0
GO:0043315,15
GO:1900182,151
GO:1904460,3
GO:0051280,84
GO:0032946,25
GO:0060474,0
GO:1904598,0
GO:1901838,67
GO:1903666,0
GO:1900430,0
GO:0003353,4
GO:2001288,128
GO:0090238,60
GO:2000473,9
GO:0002618,0
GO:1905026,0
GO:0010601,0
GO:0035432,0
GO:1904303,3
GO:1904986,0
GO:1990051,4
GO:0032058,0
GO:0046622,27
GO:0048633,16
GO:0034150,0
GO:0002430,69
GO:0051142,29
GO:1905445,38
GO:1902745,12
GO:0070169,2
GO:0045985,0
GO:1905686,111
GO:0090228,0
GO:0060787,0
GO:0032786,60
GO:1900724,0
GO:1902492,0
GO:0055023,0
GO:1903328,0
GO:0000432,22
GO:0033092,10
GO:1903244,0
GO:1905514,0
GO:2000193,1
GO:0050924,0
GO:0006967,0
GO:0051885,2
GO:0045994,0
GO:1903348,39
GO:1905938,0
GO:0031140,0
GO:0051795,0
GO:0014015,13
GO:1901631,0
GO:0009896,0
GO:2000415,0
GO:1904816,10
GO:0045964,10
GO:1905337,45
GO:0110045,0
GO:0141163,0
GO:0030841,0
GO:0014042,58
GO:0001809,7
GO:0097045,0
GO:1903518,15
GO:0061429,0
GO:2000869,0
GO:1902884,5
GO:1900350,0
GO:0035819,0
GO:1902953,55
GO:0051891,0
GO:2000205,0
GO:1904114,0
GO:0002756,4
GO:0002630,0
GO:0042482,6
GO:0051138,24
GO:0045348,27
GO:0090312,32
GO:0070431,32
GO:1902274,0
GO:1904333,0
GO:2000608,0
GO:0035025,142
GO:1903945,0
GO:1901717,0
GO:0045621,37
GO:0045801,0
GO:0046319,0
GO:1904544,38
GO:1904123,0
GO:0002863,0
GO:1903762,0
GO:0031287,0
GO:1903428,71
GO:0010718,133
GO:0033601,52
GO:1900026,204
GO:1903816,0
GO:0045606,29
GO:0048661,428
GO:0061098,79
GO:0035208,0
GO:1900087,111
GO:0140501,0
GO:2001002,0
GO:0090232,0
GO:0097202,2
GO:2000802,0
GO:1900281,2
GO:0045684,10
GO:0030890,136
GO:1901924,0
GO:0031452,0
GO:1903883,0
GO:0061095,0
GO:1902854,0
GO:1901890,2
GO:0043243,46
GO:0032723,0
GO:0010875,137
GO:0060148,0
GO:1900445,0
GO:0034170,0
GO:0160160,0
GO:0032461,2
GO:0039529,49
GO:2000860,29
GO:0002657,0
GO:1903942,0
GO:0002796,0
GO:1904496,3
GO:2000685,0
GO:0150117,0
GO:0045737,27
GO:2001043,0
GO:0045754,0
GO:1904781,74
GO:0032748,0
GO:0060301,0
GO:1904172,22
GO:1900086,44
GO:1905766,0
GO:0032075,0
GO:1990117,0
GO:1905281,5
GO:0034184,38
GO:0002651,3
GO:2000570,3
GO:1905138,0
GO:0044619,0
GO:2000287,0
GO:0090300,0
GO:1902035,77
GO:1900654,0
GO:0075303,0
GO:1902840,0
GO:0010495,0
GO:1905917,0
GO:1902808,19
GO:2000923,0
GO:2000525,6
GO:0048672,8
GO:1903833,0
GO:0050930,22
GO:1904377,22
GO:0070237,0
GO:0090200,46
GO:1903691,47
GO:0050677,0
GO:1904431,8
GO:0048173,0
GO:1901544,0
GO:1905840,0
GO:0090309,25
GO:1904294,68
GO:0090362,2
GO:0032734,0
GO:0140124,0
GO:2000717,0
GO:1900129,0
GO:1900743,0
GO:2000761,0
GO:1902632,4
GO:0061926,0
GO:0032746,0
GO:1900496,0
GO:0160177,0
GO:0090127,0
GO:0010925,0
GO:1902345,0
GO:0002833,0
GO:0045819,8
GO:1905792,0
GO:1903319,5
GO:0031343,2
GO:2000727,49
GO:1904457,45
GO:0035668,0
GO:1904871,7
GO:0032756,0
GO:0120041,18
GO:1902523,27
GO:1902146,0
GO:0110039,0
GO:0051127,90
GO:0060141,0
GO:0031622,3
GO:0075189,0
GO:0002913,0
GO:0002882,1
GO:0106121,3
GO:0001988,0
GO:2000972,0
GO:1902092,0
GO:0002588,2
GO:0014040,3
GO:1900937,0
GO:1904325,0
GO:1901331,0
GO:0070094,3
GO:0106289,0
GO:1903984,5
GO:0045938,1
GO:0060298,19
GO:0051798,23
GO:2000624,0
GO:0045693,0
GO:0035783,2
GO:0050927,193
GO:1903797,5
GO:1901203,19
GO:1905608,0
GO:1901319,0
GO:1904840,0
GO:0010902,0
GO:0006964,0
GO:1904899,13
GO:0072107,0
GO:2000340,4
GO:1901165,26
GO:0010744,2
GO:0032914,2
GO:0032079,7
GO:0050820,19
GO:1901798,26
GO:0001912,0
GO:0150201,0
GO:0061173,0
GO:1900970,0
GO:0071642,1
GO:0075220,0
GO:0051638,10
GO:1904287,0
GO:0034133,0
GO:1903278,9
GO:0072108,8
GO:0002038,37
GO:1900928,0
GO:0045070,164
GO:1904554,0
GO:1905191,0
GO:0045597,147
GO:0042660,11
GO:0045848,0
GO:0044533,0
GO:0061051,82
GO:1904695,8
GO:1905511,0
GO:0050921,41
GO:0071811,0
GO:1902624,2
GO:1904075,0
GO:0140434,0
GO:0002876,0
GO:0110043,0
GO:0061189,0
GO:0010831,104
GO:0060472,0
GO:1903974,13
GO:1904194,0
GO:1904284,0
GO:0034346,0
GO:0070496,0
GO:2000337,0
GO:1902798,0
GO:1902373,24
GO:0061186,0
GO:1901333,0
GO:1903698,0
GO:2000302,17
GO:1904687,0
GO:0062027,0
GO:0061213,0
GO:0120315,0
GO:1904996,12
GO:1902213,7
GO:1900317,0
GO:0090358,0
GO:1901634,0
GO:1904466,19
GO:1905434,0
GO:1901418,0
GO:1902643,0
GO:0051695,1
GO:1904901,0
GO:1900039,27
GO:0033034,11
GO:0050434,16
GO:0042062,0
GO:1900663,0
GO:0045726,0
GO:0070175,17
GO:1900946,0
GO:1902499,10
GO:0050870,57
GO:0061003,171
GO:2000932,0
GO:0032346,0
GO:0044029,57
GO:0006956,134
GO:0061158,18
GO:1905273,4
GO:0030711,0
GO:0045977,0
GO:0045901,14
GO:0002873,0
GO:1902831,0
GO:0032901,2
GO:1905923,0
GO:2000199,0
GO:2000494,14
GO:0048146,171
GO:0045854,0
GO:0045702,0
GO:2001209,0
GO:0009893,0
GO:1903648,0
GO:0002720,56
GO:1902313,0
GO:0002612,0
GO:0002221,63
GO:1904525,0
GO:1901224,171
GO:0141088,0
GO:0045876,9
GO:0051222,24
GO:1905134,0
GO:1905689,0
GO:0120266,0
GO:1904281,0
GO:0090321,0
GO:0003114,0
GO:0070801,0
GO:1904352,0
GO:0050769,102
GO:1904884,66
GO:0051888,0
GO:0031142,0
GO:1904268,21
GO:2000049,17
GO:1903915,0
GO:0046002,0
GO:1904132,0
GO:0061294,0
GO:1901421,0
GO:1904690,0
GO:2001224,159
GO:0031945,0
GO:1904787,0
GO:0007250,34
GO:0033123,0
GO:0060094,0
GO:1904407,0
GO:0051957,0
GO:1900066,0
GO:0002600,0
GO:0045895,0
GO:1900338,0
GO:0120189,1
GO:0120277,0
GO:0032005,0
GO:0060963,0
GO:2000196,0
GO:1903997,0
GO:1902237,66
GO:1905046,0
GO:2000406,58
GO:2000926,0
GO:2000231,0
GO:0032812,2
GO:2000144,30
GO:0090326,1
GO:0002684,36
GO:0061157,49
GO:1900399,0
GO:0045672,70
GO:1902426,5
GO:1900270,0
GO:0050948,0
GO:0072306,0
GO:2001150,0
GO:0034123,9
GO:0060732,62
GO:2000120,3
GO:1900520,0
GO:2000914,0
GO:0034241,1
GO:0061092,50
GO:0035505,0
GO:0060639,0
GO:1904088,0
GO:0002597,0
GO:0051512,0
GO:1904865,0
GO:0051897,770
GO:2000651,10
GO:0010560,3
GO:1905084,0
GO:0050950,0
GO:0060514,0
GO:2001111,0
GO:1903127,0
GO:0014858,9
GO:1902210,0
GO:1904337,0
GO:0050861,93
GO:1905932,1
GO:1900369,0
GO:0090129,20
GO:1901033,0
GO:0075253,0
GO:0070964,0
GO:2000491,43
GO:0038015,0
GO:1904879,38
GO:0045633,0
GO:0010929,0
GO:0070165,2
GO:2000947,0
GO:1903367,1
GO:0032749,0
GO:0010625,14
GO:0048400,0
GO:0038033,8
GO:1905824,0
GO:1903683,0
GO:1902811,0
GO:0061965,0
GO:2000202,0
GO:1903724,9
GO:1904330,5
GO:0060965,2
GO:0031656,0
GO:0060189,0
GO:0002879,5
GO:1904100,7
GO:0045773,147
GO:1900931,0
GO:1903638,0
GO:1900508,0
GO:1905639,0
GO:0035682,0
GO:1905531,0
GO:0075031,0
GO:0002894,0
GO:0070795,0
GO:0070960,0
GO:2000089,0
GO:0141092,0
GO:1902843,0
GO:0140922,0
GO:1905804,0
GO:0042691,0
GO:1900523,0
GO:0044090,24
GO:0010800,167
GO:0035396,0
GO:1902608,0
GO:0070304,6
GO:1905096,0
GO:1900949,0
GO:1903373,38
GO:0051623,0
GO:1900544,0
GO:0043950,92
GO:1903862,0
GO:1902913,11
GO:1903543,31
GO:0043941,0
GO:0050996,53
GO:0050946,0
GO:0051176,0
GO:1905010,0
GO:2000017,18
GO:1905801,0
GO:1903002,0
GO:0090064,0
GO:0051965,218
GO:0055020,0
GO:0031453,0
