GO Term,Number of Entries
GO:0051126,0
GO:1901330,0
GO:1900453,11
GO:0070959,0
GO:0002856,0
GO:0048642,6
GO:1902999,0
GO:1905747,0
GO:0010688,0
GO:1904524,0
GO:1903111,0
GO:0035814,3
GO:0043377,0
GO:2000610,0
GO:1904898,0
GO:0030886,5
GO:0090301,2
GO:0031570,0
GO:1904442,12
GO:1905302,14
GO:0010366,0
GO:1901895,0
GO:0045992,0
GO:0002847,0
GO:0070667,15
GO:1903377,28
GO:1904326,0
GO:0060766,65
GO:1903552,0
GO:0002795,0
GO:1900056,0
GO:2000230,0
GO:0010205,0
GO:0035195,49
GO:0120262,0
GO:1904319,0
GO:0051634,0
GO:0045922,18
GO:2000444,0
GO:1903333,0
GO:0032339,0
GO:1903472,0
GO:2000267,0
GO:1901032,0
GO:0010764,51
GO:0062110,0
GO:0042997,37
GO:1900627,0
GO:1900280,8
GO:0001953,33
GO:0072398,0
GO:1900963,0
GO:0051209,257
GO:2000248,0
GO:1904249,0
GO:0045720,2
GO:2000308,14
GO:0010651,0
GO:0045849,0
GO:0031495,0
GO:1902750,4
GO:1904360,0
GO:1903225,2
GO:0031138,0
GO:2000252,38
GO:1903051,8
GO:2001001,0
GO:2000469,0
GO:0002725,23
GO:1901340,6
GO:0097341,0
GO:1901320,0
GO:0043318,1
GO:1903038,80
GO:1903001,0
GO:0070563,0
GO:0043537,57
GO:0060093,0
GO:0034122,73
GO:1990514,0
GO:0061093,0
GO:2000137,0
GO:1905831,0
GO:0031441,0
GO:0061044,14
GO:0110023,0
GO:1905154,14
GO:0002596,0
GO:0061369,16
GO:2001226,0
GO:0110059,0
GO:1904905,12
GO:0002546,0
GO:0141014,2
GO:0043381,0
GO:0110163,0
GO:1901711,0
GO:0038108,2
GO:1905913,9
GO:1905293,0
GO:0032272,0
GO:0002787,1
GO:2001033,31
GO:0072573,1
GO:1905280,19
GO:0048083,0
GO:0048496,203
GO:1900966,0
GO:1904625,0
GO:0048688,0
GO:0032900,11
GO:0010523,7
GO:0034119,0
GO:0071901,7
GO:1904428,33
GO:1905341,0
GO:0060621,0
GO:0010113,0
GO:1902839,0
GO:0090291,0
GO:0045980,0
GO:1904654,0
GO:0150102,7
GO:0002806,0
GO:0010664,31
GO:0031642,24
GO:1904509,0
GO:0048025,80
GO:0036032,4
GO:1900209,0
GO:0090071,9
GO:0071807,0
GO:0001804,0
GO:1900747,30
GO:1900197,0
GO:1902426,5
GO:1901977,0
GO:1905937,0
GO:0060149,0
GO:0071641,8
GO:0044878,0
GO:1900948,0
GO:1902166,28
GO:0000184,118
GO:0046929,30
GO:0033315,0
GO:0048579,0
GO:2000441,0
GO:0061889,2
GO:0045894,0
GO:0051134,18
GO:1904339,29
GO:2000411,0
GO:0045882,0
GO:1900939,0
GO:0050995,115
GO:2001177,0
GO:1905484,0
GO:1902864,0
GO:1900248,6
GO:0045928,0
GO:2000691,2
GO:1902325,0
GO:1902176,22
GO:1900945,0
GO:1904074,0
GO:2000218,0
GO:1901578,0
GO:1905816,0
GO:1900334,0
GO:0002587,7
GO:0090310,60
GO:1901723,0
GO:0046647,0
GO:0060407,1
GO:0050805,40
GO:0000751,0
GO:0141005,11
GO:0030840,0
GO:0150159,0
GO:0010947,0
GO:1905080,0
GO:1901443,0
GO:2000378,92
GO:1902753,0
GO:1900668,0
GO:0141008,11
GO:1903675,0
GO:1904063,0
GO:0090331,50
GO:0051490,27
GO:0032353,41
GO:0002734,0
GO:0007162,372
GO:0010691,0
GO:1900978,0
GO:0090101,0
GO:0032331,103
GO:2000593,0
GO:0106289,0
GO:0034136,25
GO:1904406,0
GO:0048351,0
GO:0034172,0
GO:0046851,0
GO:0031947,0
GO:0035359,13
GO:0032706,0
GO:0032063,0
GO:2000518,0
GO:0032205,5
GO:0032821,0
GO:0070479,0
GO:0075292,0
GO:1905450,9
GO:1900361,0
GO:0048523,0
GO:1903623,0
GO:0048294,1
GO:0002156,0
GO:1900089,0
GO:0017148,397
GO:1900316,0
GO:1901842,7
GO:1904900,0
GO:0001925,0
GO:1902883,34
GO:0001933,372
GO:0032811,37
GO:0051148,34
GO:1903582,0
GO:1904193,57
GO:0043951,43
GO:0061045,140
GO:0060268,5
GO:0070108,0
GO:0045781,0
GO:0010751,19
GO:1903019,0
GO:0002838,1
GO:0002710,8
GO:0061391,0
GO:0046606,0
GO:1902206,49
GO:0061096,0
GO:1905880,0
GO:0070433,20
GO:0035532,0
GO:1904202,0
GO:1900425,7
GO:0002826,15
GO:0050669,0
GO:0070935,21
GO:1901099,0
GO:1902430,62
GO:0002801,0
GO:0141194,0
GO:0034160,0
GO:1905807,0
GO:2000931,0
GO:2001285,0
GO:0110038,0
GO:0002683,0
GO:1905910,0
GO:0042059,176
GO:1904830,0
GO:0060315,2
GO:2000355,0
GO:0043031,23
GO:0032717,61
GO:0070803,0
GO:2000227,0
GO:0070100,12
GO:1900408,52
GO:1905900,0
GO:0045689,0
GO:0032078,0
GO:1902230,16
GO:0002626,0
GO:0006469,154
GO:1903919,20
GO:0014741,0
GO:1903133,0
GO:2000604,0
GO:1904055,17
GO:0010459,33
GO:0010373,0
GO:1901253,1
GO:1902219,5
GO:1905542,0
GO:0072299,0
GO:0048090,0
GO:1905101,0
GO:0003105,29
GO:0120059,0
GO:0045959,68
GO:0051463,10
GO:1904324,0
GO:0090339,0
GO:0070351,0
GO:0071676,11
GO:0010642,31
GO:0032926,49
GO:1902731,15
GO:1904397,0
GO:2000731,0
GO:0042270,36
GO:0045967,4
GO:0048712,19
GO:2000110,22
GO:1902797,0
GO:1900841,0
GO:1902072,1
GO:0110111,0
GO:1901405,0
GO:0090027,14
GO:0070617,0
GO:0032348,4
GO:1902312,0
GO:0048632,8
GO:0061084,1
GO:1903298,30
GO:0050869,37
GO:1900298,0
GO:1905052,0
GO:0009910,0
GO:2000879,0
GO:0031111,4
GO:1905476,0
GO:0070481,11
GO:2001045,19
GO:1905025,0
GO:1905638,0
GO:1900909,0
GO:2000236,0
GO:0045620,3
GO:1902735,0
GO:1905049,0
GO:1901495,0
GO:1905259,2
GO:0045635,0
GO:0032229,44
GO:1901525,78
GO:1901458,0
GO:0048922,0
GO:1903042,0
GO:1905819,0
GO:1902289,0
GO:0051214,0
GO:0160145,0
GO:0070800,0
GO:1900835,0
GO:0050947,0
GO:2000642,0
GO:0051581,0
GO:0060818,55
GO:0043322,0
GO:2000791,7
GO:0032073,0
GO:0010868,8
GO:2001213,3
GO:1900340,0
GO:1901449,0
GO:0031507,62
GO:0050748,10
GO:1901029,20
GO:1903948,0
GO:0090229,0
GO:1904553,0
GO:0002832,0
GO:1900690,0
GO:0075229,0
GO:0060862,0
GO:1905522,26
GO:0032710,0
GO:0032702,0
GO:1901991,5
GO:0048782,0
GO:0039672,0
GO:2000706,0
GO:1905170,0
GO:1900862,0
GO:1900760,0
GO:0010977,267
GO:2000429,0
GO:0060761,6
GO:1905560,0
GO:1905009,0
GO:0035021,31
GO:0150174,0
GO:0009616,0
GO:0075282,0
GO:0051609,0
GO:0010563,0
GO:1901461,0
GO:0036495,0
GO:0000289,63
GO:1904650,0
GO:0051622,1
GO:1903280,0
GO:0070956,0
GO:1904703,0
GO:0061127,0
GO:2000181,0
GO:1902870,17
GO:1901633,0
GO:0061950,0
GO:1905175,0
GO:0048585,0
GO:0120033,0
GO:0048022,14
GO:1905907,5
GO:1904782,44
GO:1905296,0
GO:1900346,0
GO:0061112,0
GO:0000961,13
GO:0045963,1
GO:0048375,0
GO:1903773,0
GO:1904293,9
GO:1900711,0
GO:0046676,240
GO:1905463,10
GO:0045942,0
GO:0141151,0
GO:0033621,0
GO:0043489,10
GO:0060253,84
GO:1905444,14
GO:2000493,0
GO:1903535,0
GO:2000296,0
GO:0045225,1
GO:0051058,49
GO:1903597,4
GO:0046137,0
GO:1905190,0
GO:0120186,10
GO:0010697,0
GO:2000496,0
GO:1902564,18
GO:0150152,0
GO:1901220,0
GO:2000801,0
GO:2000475,0
GO:0048843,126
GO:1904991,0
GO:1903347,21
GO:0010621,16
GO:1904095,0
GO:0051253,0
GO:2000323,18
GO:0045912,0
GO:0002829,10
GO:2000868,0
GO:1900232,0
GO:0072040,0
GO:2001125,3
GO:1900395,0
GO:1904503,0
GO:2000562,17
GO:1902184,0
GO:2000472,0
GO:1904471,3
GO:1902273,0
GO:1902891,0
GO:0032719,0
GO:2000910,0
GO:0070240,0
GO:0045879,179
GO:0080153,0
GO:1904142,0
GO:0010507,189
GO:0070958,0
GO:1901713,0
GO:1904046,2
GO:0055022,0
GO:2000336,0
GO:0045071,189
GO:0061942,0
GO:0101018,0
GO:1900516,0
GO:0010515,0
GO:1902233,49
GO:0043066,1755
GO:0032699,0
GO:0062168,0
GO:1905045,0
GO:0051154,1
GO:0045692,0
GO:0060331,0
GO:1905645,0
GO:1900001,0
GO:1905338,0
GO:1900723,0
GO:0090212,24
GO:0042636,12
GO:1905403,3
GO:1902873,0
GO:1903556,0
GO:1901438,0
GO:1903267,0
GO:0034763,2
GO:0075254,0
GO:2000119,0
GO:1904676,0
GO:0045344,0
GO:1905090,13
GO:1901547,0
GO:2000438,4
GO:0075331,0
GO:1905179,0
GO:2000198,0
GO:1903500,0
GO:0097497,1
GO:1904543,0
GO:2000647,123
GO:0001797,0
GO:0060125,60
GO:0032911,6
GO:0034252,0
GO:2000829,0
GO:0051042,0
GO:0016479,40
GO:2000697,6
GO:0032099,15
GO:1903609,0
GO:2001027,35
GO:1900152,23
GO:0001814,0
GO:1904456,26
GO:0090625,2
GO:0010985,0
GO:0060702,2
GO:0002605,2
GO:1904957,0
GO:0014745,0
GO:2000841,0
GO:0031447,0
GO:1905277,0
GO:0045738,0
GO:2000157,0
GO:1903060,2
GO:0001808,0
GO:0021941,3
GO:2000339,0
GO:1902344,0
GO:0033140,10
GO:0045968,0
GO:0060299,3
GO:1901208,0
GO:0070164,46
GO:1905042,0
GO:0060543,0
GO:0051548,0
GO:0070229,0
GO:1900742,0
GO:2000937,0
GO:0002731,0
GO:0000290,25
GO:0030889,89
GO:0061362,0
GO:0048325,0
GO:0052323,0
GO:0043409,277
GO:0048174,0
GO:1905127,0
GO:0045650,54
GO:1905681,0
GO:1902904,15
GO:0140766,0
GO:1902856,28
GO:0032818,0
GO:1901343,0
GO:1901452,0
GO:0030466,0
GO:0002872,0
GO:0031573,88
GO:2000019,16
GO:1903792,0
GO:1901020,2
GO:1902997,18
GO:1902491,0
GO:0031631,0
GO:1905916,0
GO:0002915,0
GO:1900720,0
GO:1904198,0
GO:0060240,0
GO:0035541,0
GO:0032372,0
GO:0106021,0
GO:1905839,2
GO:0034345,1
GO:0010801,80
GO:1903982,0
GO:2000432,0
GO:1900444,0
GO:0050774,110
GO:1902236,69
GO:0060633,37
GO:0032696,6
GO:0075300,0
GO:0034392,46
GO:0007093,12
GO:1900933,0
GO:0032693,22
GO:0032227,9
GO:1900638,0
GO:2000850,2
GO:0045671,99
GO:1902447,0
GO:0002584,0
GO:2001004,0
GO:0010221,0
GO:1905417,0
GO:0050689,4
GO:1901262,0
GO:0070298,0
GO:0051224,1
GO:0035554,0
GO:1904634,0
GO:0090201,66
GO:0120070,0
GO:1901352,0
GO:0032076,0
GO:1905869,7
GO:0070473,0
GO:1901592,0
GO:0106119,0
GO:1901923,0
GO:0032243,19
GO:1900053,22
GO:1900492,0
GO:0060243,0
GO:1905811,0
GO:0106128,0
GO:1900126,22
GO:0033030,18
GO:1900641,0
GO:0060965,2
GO:1904290,0
GO:0045978,0
GO:0061106,0
GO:0034176,0
GO:0090275,3
GO:0048885,0
GO:1900082,19
GO:0110045,0
GO:0035820,0
GO:0061875,3
GO:2000922,0
GO:2000533,0
GO:0106108,0
GO:1903529,0
GO:0075266,0
GO:0071174,0
GO:0160019,0
GO:0140991,0
GO:0002659,0
GO:0038101,1
GO:0099093,8
GO:1902215,49
GO:1901346,4
GO:1904671,0
GO:1900543,0
GO:2000913,0
GO:1904756,0
GO:0045541,5
GO:0106279,0
GO:1902835,0
GO:0010804,100
GO:0032716,0
GO:0060280,5
GO:1902010,9
GO:2000949,0
GO:0160078,7
GO:0033085,23
GO:2000692,0
GO:0046001,0
GO:1900924,0
GO:0030857,31
GO:0035279,20
GO:0045599,105
GO:0045976,0
GO:0002875,0
GO:1901455,0
GO:1905527,0
GO:1904410,0
GO:1904439,0
GO:0045863,0
GO:0072096,0
GO:1905765,18
GO:2001015,1
GO:0033137,87
GO:0031944,0
GO:1903217,4
GO:1901411,0
GO:0014050,21
GO:1903327,0
GO:1903765,27
GO:1900441,0
GO:0048662,57
GO:1903306,0
GO:2000978,0
GO:2001195,0
GO:0010561,0
GO:0002653,0
GO:1901094,0
GO:0042489,1
GO:0050866,4
GO:2000180,16
GO:2000417,18
GO:0032277,0
GO:0001929,0
GO:0032214,0
GO:0002632,0
GO:0002647,0
GO:0002635,22
GO:1905433,0
GO:1905220,2
GO:0070495,13
GO:1902106,0
GO:0044555,0
GO:1904180,0
GO:0150013,0
GO:0061886,165
GO:0061170,1
GO:0000433,0
GO:0045759,23
GO:0010700,10
GO:0051151,23
GO:0010771,0
GO:1902354,0
GO:2000016,10
GO:0032211,86
GO:2000607,0
GO:0045918,0
GO:0034244,40
GO:0008285,1513
GO:0048744,0
GO:0031651,0
GO:0032692,13
GO:0050709,100
GO:0048681,58
GO:1902663,0
GO:1905672,35
GO:0050944,0
GO:1900243,14
GO:0071623,0
GO:0071802,5
GO:0045626,2
GO:1904153,9
GO:0061158,18
GO:1905851,0
GO:1903366,0
GO:1905844,0
GO:1905133,0
GO:0045717,44
GO:1903523,13
GO:0031393,8
GO:1904911,2
GO:0061185,0
GO:0033144,12
GO:2000390,0
GO:0001971,0
GO:1903180,0
GO:1903976,5
GO:0045869,28
GO:0045936,5
GO:0150177,0
GO:0110062,0
GO:0014710,0
GO:0010667,163
GO:1900377,0
GO:0090669,10
GO:1904087,0
GO:1900894,0
GO:1904839,0
GO:2000178,85
GO:1903922,0
GO:0090032,25
GO:2000859,0
GO:1905331,0
GO:0002671,0
GO:0072183,0
GO:1903444,1
GO:0071028,35
GO:0009788,0
GO:0075320,0
GO:0046636,6
GO:0045736,13
GO:2000091,0
GO:1900025,51
GO:2000173,4
GO:0050765,88
GO:0006346,38
GO:0071644,3
GO:1904786,0
GO:0120133,0
GO:1900501,0
GO:0110160,0
GO:0007094,109
GO:1902909,0
GO:0003108,0
GO:1903690,49
GO:1900186,26
GO:0048077,0
GO:0031330,0
GO:0090359,0
GO:0036453,0
GO:0150144,0
GO:0070130,9
GO:1902867,0
GO:0045316,0
GO:1905141,0
GO:0032102,0
GO:0051511,0
GO:2000684,0
GO:1900240,0
GO:0070571,20
GO:0045997,0
GO:1905934,0
GO:0010060,0
GO:1902424,8
GO:2000195,5
GO:1905888,0
GO:0000076,12
GO:2001050,0
GO:1900124,0
GO:1903960,0
GO:0050728,443
GO:0048779,0
GO:1900319,0
GO:0014007,0
GO:2000743,0
GO:2001243,48
GO:0090324,34
GO:2000360,17
GO:0009998,0
GO:1904260,0
GO:2000002,23
GO:1904243,0
GO:0045593,0
GO:0010955,45
GO:2000958,0
GO:0046826,31
GO:0099585,0
GO:0001920,23
GO:1902173,0
GO:0048171,0
GO:1900292,0
GO:0002668,1
GO:1903787,0
GO:1904236,0
GO:0048297,0
GO:1902963,1
GO:0044879,0
GO:1902992,20
GO:2001234,95
GO:0110031,4
GO:0070549,0
GO:0032804,2
GO:1903687,0
GO:0051283,3
GO:0032208,0
GO:0060806,1
GO:2000669,6
GO:1905579,0
GO:1900450,0
GO:0180040,0
GO:1900728,0
GO:1903339,0
GO:1905400,0
GO:0140718,36
GO:1902254,29
GO:1901918,0
GO:2000635,5
GO:1903860,6
GO:1901386,10
GO:1903815,0
GO:0051612,4
GO:1905736,0
GO:0030861,0
GO:0045814,157
GO:0052321,0
GO:0035395,5
GO:0033046,0
GO:2000242,18
GO:0071582,0
GO:1904753,34
GO:0061218,0
GO:2000760,0
GO:1905460,26
GO:2001192,0
GO:0060257,0
GO:0014748,0
GO:2000342,12
GO:0033086,0
GO:0032785,11
GO:1902631,37
GO:1903081,0
GO:1900102,7
GO:0045617,14
GO:1900891,0
GO:1902572,0
GO:1904027,4
GO:2000085,0
GO:0060546,20
GO:0023022,0
GO:0051799,8
GO:0044761,0
GO:0106072,17
GO:1903898,1
GO:0032336,0
GO:1904883,0
GO:0051051,27
GO:0046882,15
GO:1903726,0
GO:1903077,108
GO:0051447,30
GO:0045656,21
GO:2000201,0
GO:0002762,0
GO:1904537,0
GO:0032713,1
GO:0046014,0
GO:0090191,0
GO:1903384,2
GO:0140763,0
GO:1903594,0
GO:1903565,10
GO:0000434,0
GO:0010620,0
GO:0045829,0
GO:1900684,0
GO:1903910,0
GO:0071659,6
GO:0002611,0
GO:0045751,3
GO:1904419,0
GO:2001237,83
GO:0001811,0
GO:0010323,0
GO:0014740,2
GO:1900304,0
GO:1900194,6
GO:1900522,0
GO:1903035,0
GO:0150118,0
GO:1900011,0
GO:0051248,11
GO:0007174,0
GO:1904465,4
GO:0002865,0
GO:1904985,0
GO:1905513,0
GO:0070454,0
GO:0034180,0
GO:0033313,0
GO:1903005,0
GO:1905781,0
GO:1902948,0
GO:0051898,358
GO:1903904,51
GO:1902951,0
GO:0031509,18
GO:2000062,0
GO:2000065,4
GO:1901837,9
GO:0045833,3
GO:2000805,4
GO:0060816,52
GO:1900823,0
GO:0062133,0
GO:0070755,0
GO:2000393,18
GO:0002722,0
GO:0043371,23
GO:2000865,0
GO:0051589,6
GO:0048695,0
GO:1904800,0
GO:0060467,0
GO:0070934,50
GO:0034443,0
GO:2000740,20
GO:0003332,37
GO:0014736,16
GO:0060160,11
GO:1905366,16
GO:0061415,0
GO:0036316,0
GO:0061067,0
GO:0045647,17
GO:0031655,0
GO:0045999,0
GO:0046780,0
GO:1900385,0
GO:1902083,55
GO:1903392,13
GO:0030843,0
GO:0090194,0
GO:1900212,23
GO:0002602,0
GO:0060410,0
GO:0160195,0
GO:1903619,0
GO:0007319,0
GO:0045644,0
GO:1904150,0
GO:1905946,0
GO:1900647,0
GO:1903753,28
GO:2000357,0
GO:0008348,0
GO:0002906,1
GO:2000808,0
GO:0007027,0
GO:1902807,8
GO:1901880,0
GO:0002578,0
GO:0034107,0
GO:0002707,0
GO:2000967,0
GO:0010187,0
GO:0000183,11
GO:0010894,20
GO:1903054,3
GO:2001157,0
GO:0061048,0
GO:1902091,0
GO:0042483,0
GO:2001149,0
GO:1902668,0
GO:0002862,18
GO:2000075,0
GO:0038105,0
GO:1901194,0
GO:0043111,2
GO:1905943,0
GO:0030712,0
GO:0051902,34
GO:0141162,0
GO:0002903,10
GO:0051926,35
GO:0140280,0
GO:0060360,0
GO:1901892,0
GO:0014713,0
GO:0071042,11
GO:0033048,0
GO:0032891,0
GO:0060283,0
GO:0051964,27
GO:0010923,0
GO:1904810,0
GO:0031327,0
GO:0160068,0
GO:1900272,41
GO:1905741,0
GO:0048347,0
GO:1903215,29
GO:0051250,16
GO:1901862,0
GO:0010516,0
GO:0032897,45
GO:0032961,0
GO:0023057,23
GO:0002662,0
GO:0140050,0
GO:0014053,1
GO:0045786,84
GO:2000212,2
GO:2000384,0
GO:1901859,0
GO:0140502,0
GO:0140216,0
GO:0002656,0
GO:0090315,22
GO:0045014,0
GO:0039501,0
GO:1900188,0
GO:1900343,0
GO:2000402,13
GO:1904305,0
GO:1905311,0
GO:1902338,0
GO:0032966,79
GO:0042666,3
GO:1901889,0
GO:1902723,1
GO:0032715,253
GO:1903769,0
GO:0035582,13
GO:1905204,9
GO:0043301,0
GO:0032416,0
GO:0034249,0
GO:1900693,0
GO:0060468,23
GO:0060455,0
GO:0090272,14
GO:2000134,151
GO:1903970,0
GO:0051784,0
GO:0051245,0
GO:0048497,0
GO:1903848,0
GO:0061871,5
GO:1905299,0
GO:1905716,4
GO:1905408,0
GO:2000584,6
GO:2000550,0
GO:1902045,0
GO:1905694,0
GO:0030308,342
GO:1905707,0
GO:1904691,1
GO:0032830,0
GO:1900142,0
GO:0045641,0
GO:0033245,0
GO:0036036,0
GO:1901332,0
GO:1901247,0
GO:1902268,11
GO:1904684,6
GO:1904718,0
GO:0009048,78
GO:0034128,4
GO:0031555,0
GO:0046325,26
GO:1902436,0
GO:0010648,0
GO:1902744,0
GO:0045984,0
GO:0031336,0
GO:0035157,0
GO:1903312,0
GO:2000117,0
GO:2000816,0
GO:1905414,0
GO:0031115,99
GO:1904376,0
GO:1904262,260
GO:0035331,102
GO:0010951,13
GO:1903743,1
GO:2000207,0
GO:0034132,0
GO:0045596,148
GO:0071647,0
GO:0070377,0
GO:1904286,0
GO:2000847,0
GO:0030517,100
GO:0070478,10
GO:1902526,0
GO:1904746,0
GO:1903138,0
GO:0120271,0
GO:0010653,0
GO:0048692,1
GO:0045939,0
GO:1905703,0
GO:0075186,0
GO:2000811,55
GO:0034140,7
GO:0002689,11
GO:0051048,15
GO:1905246,0
GO:1902042,81
GO:0061882,0
GO:0002878,0
GO:2000943,0
GO:0070785,0
GO:0040037,36
GO:0002644,0
GO:0046725,2
GO:2000051,8
GO:0061192,0
GO:1905262,0
GO:0051970,11
GO:1905675,11
GO:0090288,11
GO:0120314,0
GO:0090155,9
GO:2000916,0
GO:0050768,138
GO:0010745,58
GO:2001110,0
GO:0032686,0
GO:2000650,0
GO:0055112,0
GO:1900737,24
GO:0070345,6
GO:0009964,0
GO:1901003,0
GO:1903126,0
GO:1904850,2
GO:1903914,0
GO:0045824,133
GO:0045632,0
GO:0050943,0
GO:0051956,37
GO:0042989,35
GO:0090260,11
GO:0010544,23
GO:1902371,0
GO:0044779,9
GO:0060292,202
GO:0033248,0
GO:1901078,11
GO:0048671,39
GO:0160164,0
GO:1904667,0
GO:0061944,0
GO:1903330,0
GO:1902957,2
GO:2000934,0
GO:1900092,0
GO:0045629,7
GO:1903671,75
GO:0061925,0
GO:0070367,0
GO:1902323,0
GO:1904513,0
GO:1904137,0
GO:1904445,0
GO:0034445,0
GO:1905847,0
GO:1900105,0
GO:1901075,0
GO:1905622,0
GO:1902081,0
GO:0071072,1
GO:0051055,38
GO:0045721,71
GO:1904950,2
GO:1905607,0
GO:1905064,17
GO:0051694,38
GO:0032708,0
GO:0120154,0
GO:0002789,0
GO:1902795,0
GO:0110099,3
GO:1900047,0
GO:0046888,32
GO:0060910,0
GO:0045779,56
GO:0060262,0
GO:1900438,0
GO:1900181,149
GO:0055118,2
GO:1900148,11
GO:0071030,0
GO:0045873,0
GO:0010730,10
GO:0045683,0
GO:1900398,0
GO:2000405,78
GO:0061037,22
GO:0150202,0
GO:1902902,38
