GO Term,Number of Entries
GO:0048362,0
GO:0046162,0
GO:0006710,6
GO:0046046,0
GO:0019752,54
GO:0046378,0
GO:0018002,0
GO:0019510,0
GO:0046150,0
GO:1901142,28
GO:0009165,5
GO:0000484,0
GO:0019339,0
GO:1900870,0
GO:0010573,22
GO:1900592,0
GO:0044394,0
GO:0008213,0
GO:0042728,0
GO:1901801,0
GO:0018414,0
GO:0052799,0
GO:0042185,0
GO:0015967,0
GO:0019393,0
GO:0006239,0
GO:0009063,14
GO:0015943,0
GO:0043606,0
GO:0046382,0
GO:0043387,0
GO:0010206,0
GO:0061734,33
GO:0009175,0
GO:0019363,11
GO:0042858,0
GO:0036104,0
GO:0043171,62
GO:0030908,0
GO:0006026,0
GO:0018149,28
GO:1901755,0
GO:0019677,5
GO:1902924,0
GO:1901778,0
GO:0019697,0
GO:0000708,0
GO:0018904,0
GO:0019501,0
GO:1900878,0
GO:0140651,23
GO:0120248,0
GO:0019578,0
GO:0070146,0
GO:0170039,0
GO:0033468,0
GO:0042206,0
GO:0046174,0
GO:0080024,0
GO:0010686,0
GO:0046513,113
GO:1904381,0
GO:0016107,0
GO:0019472,0
GO:1900833,0
GO:0019616,0
GO:0046189,0
GO:0045341,0
GO:1901012,0
GO:0035568,0
GO:1990579,0
GO:0042836,0
GO:0002050,0
GO:0009079,0
GO:1901802,0
GO:0046442,0
GO:0006599,0
GO:0036234,0
GO:0046488,119
GO:0010144,0
GO:0002943,16
GO:0000374,0
GO:0032343,0
GO:0051542,0
GO:0180027,0
GO:1901751,8
GO:2001061,0
GO:0033351,0
GO:0046196,0
GO:0039685,0
GO:0070135,0
GO:0032634,0
GO:0071605,0
GO:0043638,0
GO:0006631,711
GO:0000952,0
GO:0046394,0
GO:1902136,0
GO:0019643,0
GO:0042212,0
GO:0033347,0
GO:0036496,0
GO:0018963,3
GO:1901148,16
GO:0046184,0
GO:0019621,0
GO:1901785,0
GO:0034030,16
GO:0048357,0
GO:0015012,134
GO:0019596,0
GO:0070292,125
GO:1900681,0
GO:0006117,1
GO:1990564,0
GO:0018934,0
GO:0034231,0
GO:1990437,0
GO:0018938,0
GO:0032787,5
GO:0010396,0
GO:0019988,0
GO:0051189,0
GO:0140246,0
GO:0030653,0
GO:0009308,13
GO:0016268,7
GO:0000957,13
GO:0019456,0
GO:1901931,0
GO:0009685,0
GO:0042794,0
GO:0051557,0
GO:0032959,10
GO:0009301,9
GO:0019669,0
GO:0090657,13
GO:0019761,0
GO:0042795,23
GO:0043474,1
GO:0006139,141
GO:0009124,8
GO:1901600,0
GO:1901930,0
GO:0018406,0
GO:0006648,0
GO:0002049,0
GO:0006274,0
GO:0000736,0
GO:0006127,0
GO:0070144,0
GO:1900633,0
GO:0100010,0
GO:0010684,0
GO:0036039,0
GO:0046098,9
GO:0140291,14
GO:0048363,0
GO:0030490,33
GO:0106349,0
GO:0019889,0
GO:0033361,0
GO:0019466,0
GO:0106047,1
GO:0006547,19
GO:0009810,0
GO:0018958,13
GO:1901746,0
GO:0042987,50
GO:0046115,0
GO:0006489,5
GO:0000255,13
GO:0002097,0
GO:0070184,0
GO:0006366,653
GO:0140067,0
GO:0006017,0
GO:1901685,0
GO:1900789,0
GO:0000479,5
GO:0052699,0
GO:0071026,0
GO:0090646,0
GO:0006627,27
GO:0009302,0
GO:0006421,5
GO:0035513,0
GO:0045003,15
GO:0098507,0
GO:0052315,0
GO:0009259,7
GO:2000900,5
GO:1901780,0
GO:0006562,5
GO:0019651,0
GO:0019528,0
GO:0006474,16
GO:1902776,0
GO:2001301,14
GO:0009243,0
GO:1990516,0
GO:0009822,11
GO:0016099,0
GO:0018070,0
GO:1901143,11
GO:0016926,38
GO:1902016,0
GO:0033859,0
GO:0009200,1
GO:0019550,5
GO:1901822,0
GO:1902243,0
GO:0010264,0
GO:0019805,4
GO:0043386,0
GO:0046901,2
GO:1900809,0
GO:0002098,63
GO:0072391,0
GO:0044258,5
GO:0006722,0
GO:0009169,0
GO:0046054,30
GO:0019306,0
GO:0019474,0
GO:0002926,25
GO:0006530,0
GO:0030655,0
GO:0046038,9
GO:0046450,0
GO:0006701,9
GO:1900788,0
GO:0039690,0
GO:1900620,0
GO:0046475,136
GO:1901757,0
GO:0044542,0
GO:0006006,257
GO:0046126,0
GO:0019384,0
GO:0050822,0
GO:0097171,0
GO:0140742,0
GO:1902383,0
GO:1902969,3
GO:0042194,0
GO:0051160,21
GO:0042426,0
GO:0032049,1
GO:0018925,0
GO:0140730,0
GO:0046073,0
GO:0006590,135
GO:0010777,0
GO:1901128,3
GO:0035822,0
GO:0006799,0
GO:0006236,0
GO:1900619,0
GO:0070982,0
GO:0006487,126
GO:0006793,0
GO:0046463,0
GO:0042372,0
GO:0009691,0
GO:0019373,155
GO:0010597,0
GO:0019512,0
GO:0035610,129
GO:0046081,0
GO:0006452,0
GO:0090304,17
GO:1902933,0
GO:0019445,0
GO:0062232,0
GO:0006729,37
GO:0070396,0
GO:0019314,0
GO:1901054,0
GO:0000454,4
GO:0001015,0
GO:0019428,0
GO:0051554,0
GO:0071432,0
GO:1900793,0
GO:0042791,0
GO:0009773,0
GO:0090616,0
GO:1901266,0
GO:0140053,12
GO:0046940,58
GO:0036116,22
GO:0019559,0
GO:0046432,0
GO:0019270,0
GO:0000096,0
GO:2001317,0
GO:0005995,0
GO:0006363,9
GO:0033330,0
GO:0019326,0
GO:1990592,13
GO:0033490,0
GO:0006685,20
GO:0046147,0
GO:0052838,0
GO:1903125,0
GO:1990443,20
GO:0006531,56
GO:0019453,0
GO:0010129,0
GO:0009253,23
GO:0009119,0
GO:0071609,0
GO:0019481,6
GO:0019656,0
GO:0006536,39
GO:0097054,0
GO:0019358,0
GO:0019410,0
GO:0042360,4
GO:0006433,0
GO:0046191,0
GO:0050843,0
GO:1902346,0
GO:0019609,0
GO:0000413,41
GO:0016267,0
GO:0046948,0
GO:0019657,0
GO:1902221,0
GO:0043150,0
GO:0016111,0
GO:0046311,0
GO:0031170,0
GO:0006786,0
GO:0009234,1
GO:2000903,0
GO:0043632,0
GO:0006383,29
GO:0019340,0
GO:0042219,0
GO:0010404,0
GO:1901255,8
GO:0018095,15
GO:0033074,0
GO:1901830,0
GO:1901022,0
GO:0002150,0
GO:1902777,0
GO:0018940,0
GO:0001573,6
GO:0006741,20
GO:0018061,0
GO:0001173,0
GO:0006560,13
GO:0030488,109
GO:1900577,0
GO:0006602,0
GO:0006078,0
GO:0030202,3
GO:0070329,0
GO:1901115,0
GO:0046456,26
GO:0043603,0
GO:0018026,18
GO:0034355,0
GO:1902124,0
GO:0042193,0
GO:0010142,0
GO:0016138,0
GO:0035834,0
GO:0016128,0
GO:0019649,0
GO:1902758,0
GO:0009092,0
GO:0140880,0
GO:0052783,0
GO:0019318,50
GO:0015940,0
GO:0180045,0
GO:0006185,27
GO:0140448,19
GO:0006302,390
GO:0071267,3
GO:0018923,0
GO:0042759,29
GO:0033325,0
GO:0046347,0
GO:0048784,0
GO:0046072,0
GO:0006747,2
GO:0016024,49
GO:1900998,0
GO:0035780,0
GO:0006712,0
GO:0015010,0
GO:0106034,0
GO:0044282,29
GO:0006565,34
GO:0034959,5
GO:1901540,0
GO:0008215,0
GO:2001119,0
GO:1903409,18
GO:0006661,42
GO:0016042,527
GO:0019432,34
GO:0035871,71
GO:0019480,0
GO:0019403,0
GO:0061729,0
GO:0016108,0
GO:0010413,0
GO:0046086,0
GO:0018283,12
GO:1990983,0
GO:0034230,1
GO:0022417,10
GO:0010263,0
GO:2001130,0
GO:0071586,26
GO:0046032,32
GO:0052805,0
GO:2001313,0
GO:0019668,0
GO:0033390,0
GO:0006412,573
GO:0006176,0
GO:0010704,0
GO:0019751,5
GO:0051484,0
GO:0016555,0
GO:0043602,10
GO:1902056,0
GO:0070136,0
GO:0018146,2
GO:0061727,2
GO:0046223,0
GO:0002541,3
GO:0006012,16
GO:0036112,9
GO:0009813,0
GO:0043650,0
GO:2001133,0
GO:1990108,4
GO:0010501,25
GO:0160032,0
GO:2001134,0
GO:0036259,0
GO:0097053,16
GO:0002946,4
GO:1903469,0
GO:0006053,0
GO:0048289,6
GO:0019349,0
GO:0018012,0
GO:0009173,0
GO:0001995,0
GO:0006298,127
GO:1900816,0
GO:1901174,0
GO:0009263,24
GO:0002452,0
GO:1900580,0
GO:0034585,0
GO:1901104,0
GO:0006396,286
GO:0106220,0
GO:0010683,0
GO:0052645,0
GO:1990937,0
GO:0046044,0
GO:0046207,0
GO:0010132,0
GO:0015996,0
GO:0019249,2
GO:0010706,49
GO:0140876,0
GO:0106005,0
GO:0035337,0
GO:0070415,0
GO:0006528,0
GO:0009057,7
GO:1901069,0
GO:0046364,0
GO:0052317,0
GO:0018260,0
GO:1990488,0
GO:1901606,0
GO:0002254,0
GO:0009091,0
GO:0043102,0
GO:0033611,0
GO:1903823,0
GO:0046372,0
GO:1990417,0
GO:0046431,0
GO:0019431,0
GO:0006673,0
GO:0009222,0
GO:0006164,68
GO:0000465,0
GO:0018945,0
GO:0039693,0
GO:0006638,40
GO:0019608,0
GO:0042275,2
GO:0019365,0
GO:0019296,0
GO:1902057,0
GO:0031365,2
GO:0046369,0
GO:0010024,0
GO:0061610,0
GO:0018928,0
GO:0006553,6
GO:0071569,15
GO:0006122,6
GO:0018212,0
GO:0042457,0
GO:0033020,0
GO:0071525,0
GO:0006675,0
GO:0031590,0
GO:0030640,0
GO:0000032,0
GO:0033512,11
GO:0071268,0
GO:0051161,0
GO:0018199,0
GO:0019600,0
GO:0002938,0
GO:0006662,0
GO:1903459,0
GO:0009251,0
GO:1902086,0
GO:0070630,0
GO:0051555,0
GO:2001122,0
GO:0050814,0
GO:0010250,0
GO:0051167,0
GO:0010028,0
GO:0072527,0
GO:0009262,0
GO:0006253,1
GO:0046354,0
GO:0051478,0
GO:0006283,9
GO:0008214,0
GO:0071170,0
GO:0051762,0
GO:0051157,0
GO:0055130,0
GO:0051558,0
GO:0018898,0
GO:0006576,0
GO:0032907,0
GO:0033302,0
GO:0046186,1
GO:0006426,4
GO:0006554,6
GO:0035269,33
GO:1901151,0
GO:0039686,0
GO:0019558,0
GO:0030650,0
GO:0019423,0
GO:1901176,0
GO:0030243,0
GO:0170040,0
GO:0006257,0
GO:0033049,0
GO:0007534,0
GO:0008655,0
GO:0097428,22
GO:0160181,0
GO:0030206,75
GO:0042758,18
GO:0006551,0
GO:0000288,20
GO:0009177,0
GO:0046486,93
GO:0016237,13
GO:0018960,5
GO:0031053,32
GO:0071606,0
GO:0031146,92
GO:0042773,16
GO:0036155,0
GO:0006572,16
GO:0046134,0
GO:1901278,0
GO:0036049,0
GO:0070596,0
GO:0018867,0
GO:0007004,65
GO:0071768,0
GO:0010775,0
GO:0009237,0
GO:0032762,0
GO:1902756,0
GO:0030995,0
GO:0018870,0
GO:0016102,0
GO:0019634,0
GO:1901065,0
GO:0006555,29
GO:0002136,0
GO:0071045,2
GO:0009136,0
GO:1901072,0
GO:0006055,0
GO:0006101,26
GO:0140249,22
GO:0062233,0
GO:0042218,0
GO:0046216,0
GO:0015986,95
GO:0046036,2
GO:0097092,0
GO:1901125,0
GO:0042952,0
GO:0006665,158
GO:0002206,0
GO:0042213,0
GO:0018957,0
GO:0042847,0
GO:0006780,0
GO:0097466,4
GO:0050762,0
GO:0006805,444
GO:0015950,0
GO:1901824,0
GO:0033357,0
GO:0009078,0
GO:0080028,0
GO:2000892,4
GO:1900817,0
GO:1990775,0
GO:0030631,0
GO:0009701,0
GO:0043438,0
GO:0002500,0
GO:0010125,0
GO:0043097,0
GO:0000951,0
GO:0141168,0
GO:0046111,1
GO:0006071,83
GO:1901852,0
GO:0042208,0
GO:0042190,0
GO:0046361,0
GO:0033529,0
GO:0009215,0
GO:0046183,0
GO:0009806,0
GO:0006193,0
GO:0016539,2
GO:0001720,0
GO:0046254,0
GO:0031161,35
GO:1902085,0
GO:0033473,0
GO:0032789,1
GO:1900569,0
GO:0070833,0
GO:0001692,0
GO:0034651,12
GO:0019262,17
GO:0002099,0
GO:1902138,0
GO:0018201,0
GO:0070647,0
GO:1901293,0
GO:0035334,0
GO:0042860,0
GO:0018899,0
GO:1990273,0
GO:0033306,17
GO:0006719,0
GO:0034194,0
GO:0000449,0
GO:0006024,37
GO:0042743,4
GO:0009081,1
GO:0072329,0
GO:0006005,0
GO:0007014,0
GO:1902928,0
GO:0019440,5
GO:1901282,0
GO:1901828,0
GO:0008292,7
GO:0009407,0
GO:1902049,0
GO:0006278,24
GO:0010400,0
GO:1900582,0
GO:1902973,0
GO:0019518,1
GO:1901882,0
GO:0070914,83
GO:0019615,0
GO:0090640,0
GO:0051158,0
GO:0033548,0
GO:0042723,4
GO:1900864,0
GO:0019457,0
GO:0044787,0
GO:0019294,0
GO:0006753,2
GO:0009265,24
GO:0070155,0
GO:0106384,0
GO:0033498,0
GO:0140242,12
GO:0030573,0
GO:0180037,0
GO:0032631,0
GO:0006700,20
GO:0018944,0
GO:1905266,0
GO:0043604,0
GO:0006785,18
GO:0036450,0
GO:0061688,0
GO:0006687,9
GO:0045210,0
GO:0046351,0
GO:0009126,0
GO:0000052,60
GO:0018210,0
GO:0035977,0
GO:0019354,0
GO:0001174,0
GO:0070903,0
GO:0000710,0
GO:0019519,0
GO:0009174,0
GO:0045488,0
GO:1901158,0
GO:0034586,0
GO:0019263,0
GO:0019379,0
GO:1903964,0
GO:0019635,0
GO:0019350,0
GO:0019630,0
GO:2001306,8
GO:0000365,0
GO:0046710,38
GO:0018126,8
GO:0018948,0
GO:0051725,18
GO:0019503,0
GO:0019285,0
GO:1901816,0
GO:0018366,0
GO:0006089,21
GO:0072592,17
GO:0045004,44
GO:1902644,0
GO:1902421,0
GO:0006152,1
GO:0043477,0
GO:0019251,0
GO:0052647,0
GO:0006116,12
GO:0006066,10
GO:1901748,0
GO:0033053,0
GO:0019694,0
GO:0046288,0
GO:0009114,3
GO:0033532,0
GO:0042357,0
GO:0018875,0
GO:0018880,36
GO:1901281,0
GO:0019324,0
GO:0010137,0
GO:1901704,0
GO:0052709,0
GO:1900873,0
GO:0033359,0
GO:0006058,27
GO:1903174,0
GO:0006567,21
GO:0051975,0
GO:2000896,0
GO:0009823,0
GO:0006040,1
GO:0019568,0
GO:0042318,0
GO:0035837,0
GO:0036265,0
GO:0045228,0
GO:0046085,17
GO:1900762,0
GO:0045574,0
GO:0008209,34
GO:0018293,4
GO:0070581,0
GO:0006014,2
GO:0044248,0
GO:0010021,0
GO:0097393,0
GO:0042121,0
GO:0030389,0
GO:0006265,9
GO:1900606,0
GO:1900802,0
GO:0046435,0
GO:0006596,18
GO:0046066,0
GO:0002138,10
GO:1902079,0
GO:0006524,0
GO:0006746,0
GO:1901872,0
GO:0031070,0
GO:0046161,0
GO:1900551,0
GO:1901695,0
GO:0032601,0
GO:0009065,0
GO:0070127,9
GO:0046842,0
GO:0034418,2
GO:0018929,0
GO:1901089,0
GO:0052653,0
GO:1900991,0
GO:0016143,0
GO:1901284,0
GO:0034266,0
GO:0035945,2
GO:0062171,0
GO:1901108,0
GO:0033478,0
GO:0009206,0
GO:0030167,27
GO:0006145,15
GO:1900554,0
GO:0006520,52
GO:0033527,0
GO:0018335,0
GO:0019580,0
GO:0015954,0
GO:0019250,0
GO:0042455,0
GO:0019872,0
GO:0009235,75
GO:0033015,0
GO:1904380,10
GO:0033491,0
GO:0030847,0
GO:0010407,0
GO:0006715,0
GO:1901051,0
GO:0097552,12
GO:0017013,0
GO:0140493,17
GO:0016258,0
GO:1903102,0
GO:0046327,10
GO:1901909,0
GO:1902654,0
GO:1901052,0
GO:0044042,8
GO:0006003,64
GO:0031222,0
GO:0043607,0
GO:0046441,0
GO:0009197,0
GO:0009158,0
GO:1902199,0
GO:0006246,0
GO:0046181,0
GO:0090615,0
GO:0019602,0
GO:0071969,0
GO:0046356,15
GO:0019337,0
GO:0019941,8
GO:0042554,97
GO:0018953,0
GO:0018109,0
GO:1900596,0
GO:0019487,0
GO:1902860,15
GO:0019308,0
GO:0006191,0
GO:0052802,0
GO:0036151,47
GO:0006666,0
GO:0019277,0
GO:0006023,0
GO:0006425,2
GO:0010236,0
GO:0006787,0
GO:0015953,0
GO:1990505,0
GO:0008153,0
GO:1901107,0
GO:0009192,0
GO:0035824,0
GO:0019266,0
GO:0002048,0
GO:0033536,0
GO:1901944,0
GO:0042740,0
GO:0061725,5
GO:0018965,0
GO:0071590,0
GO:0052837,0
GO:0032342,14
GO:0046511,3
GO:0018186,0
GO:0006061,0
GO:0042744,65
GO:0051504,0
GO:0030639,0
GO:0070629,0
GO:0006161,6
GO:0039705,0
GO:0006154,7
GO:0009162,0
GO:0006031,0
GO:0018258,0
GO:0042152,0
GO:0000023,2
GO:0042200,0
GO:0106387,0
GO:0042451,0
GO:0046704,0
GO:0030047,3
GO:1900549,0
GO:0046296,0
GO:0034343,0
GO:0070145,0
GO:0046466,0
GO:0000477,0
GO:0009113,13
GO:0002815,0
GO:0008206,42
GO:0000494,7
GO:0033400,0
GO:0019257,0
GO:0046512,30
GO:1902978,0
GO:0002182,0
GO:0042179,0
GO:0050696,0
GO:0046272,2
GO:0009450,5
GO:1903189,2
GO:0000480,3
GO:0106146,0
GO:0030258,17
GO:0043649,1
GO:1902759,0
GO:0019573,0
GO:1900615,0
GO:0009440,0
GO:0046070,1
GO:0042443,0
GO:1900539,0
GO:0070408,0
GO:0052779,0
GO:0006564,17
GO:0017186,0
GO:2001310,0
GO:0018006,0
GO:0046033,6
GO:2000887,0
GO:0046478,0
GO:0006080,0
GO:0070834,0
GO:0033979,18
GO:0051121,0
GO:0046462,0
GO:0042838,0
GO:0042435,0
GO:0046178,0
GO:0043419,0
GO:0106236,0
GO:1901109,0
GO:0009147,0
GO:0070156,0
GO:1900879,0
GO:0002939,5
GO:0044814,0
GO:1901005,0
GO:0032327,0
GO:0017183,4
GO:0042619,0
GO:0016256,4
GO:0006027,15
GO:0032606,0
GO:0030388,24
GO:0071044,96
GO:0031108,0
GO:0033467,0
GO:1901129,0
GO:0030416,0
GO:1900828,0
GO:2001289,0
GO:0043643,0
GO:0046469,0
GO:1902291,0
GO:0042617,0
GO:0180010,26
GO:0006070,0
GO:0097039,9
GO:0061921,0
GO:0030201,20
GO:0061678,0
GO:0042448,43
GO:0070592,0
GO:0044209,8
GO:1990067,0
GO:1904563,0
GO:0010393,0
GO:0006601,2
GO:0002498,0
GO:0019486,0
GO:0042076,0
GO:0000731,79
GO:0072651,0
GO:0001192,0
GO:1901805,0
GO:0009852,0
GO:0008615,0
GO:0015074,3
GO:0015994,0
GO:0006570,3
GO:0061623,0
GO:0018946,0
GO:0046049,0
GO:1903511,0
GO:0046251,0
GO:0009059,32
GO:0035601,0
GO:0006756,2
GO:0015974,0
GO:0019316,0
GO:0070680,0
GO:1902818,0
GO:0018197,0
GO:0031426,0
GO:0032455,0
GO:0019395,75
GO:0070143,0
GO:0046179,0
GO:0006285,7
GO:0010401,0
GO:0009064,0
GO:0070879,0
GO:0030163,547
GO:0045339,0
GO:0042777,0
GO:0043639,0
GO:0032640,0
GO:0009214,0
GO:0042790,10
GO:0042540,0
GO:0006760,56
GO:0006635,172
GO:0106400,0
GO:1901180,0
GO:0034656,4
GO:0009717,0
GO:1901599,0
GO:0009778,0
GO:0046352,0
GO:0034982,6
GO:0009152,42
GO:0042401,0
GO:0019321,5
GO:0006511,1043
GO:0016052,7
GO:0015937,64
GO:0032607,0
GO:0030245,0
GO:1901154,0
GO:0018144,0
GO:1901663,5
GO:0070989,24
GO:0015014,61
GO:0031524,0
GO:0006002,66
GO:0070183,0
GO:0019507,0
GO:0080035,0
GO:0019254,0
GO:0072593,198
GO:0030152,0
GO:0019508,0
GO:0018919,0
GO:0043112,2
GO:0160155,0
GO:0070262,6
GO:0015977,0
GO:0005980,71
GO:0016127,0
GO:0000948,0
GO:0008653,18
GO:0018184,0
GO:1902382,0
GO:0019553,0
GO:0140624,0
GO:0080064,0
GO:0120178,0
GO:2001120,0
GO:1901027,35
GO:0051483,0
GO:0070397,0
GO:0071932,30
GO:0042560,0
GO:0018174,0
GO:0141164,0
GO:0050993,0
GO:0046389,0
GO:0006032,15
GO:0018339,0
GO:0046473,19
GO:0000735,0
GO:0071604,15
GO:0106004,0
GO:1901662,1
GO:0033354,0
GO:1901153,0
GO:0006668,0
GO:2000899,0
GO:0019617,0
GO:0002775,0
GO:1904161,0
GO:0043446,0
GO:0033069,0
GO:0042438,49
GO:0016259,5
GO:0006580,12
GO:0019334,0
GO:1901942,0
GO:0006029,35
GO:0006809,63
GO:0006065,0
GO:0046274,0
GO:0046108,1
GO:2001121,0
GO:0016925,173
GO:0010586,22
GO:0033471,0
GO:0055129,8
GO:0034650,17
GO:1901904,0
GO:0010120,0
GO:0033396,5
GO:0006081,21
GO:0046854,205
GO:1900573,0
GO:0046516,0
GO:0033486,0
GO:0071042,11
GO:0006740,16
GO:0002927,0
GO:0006386,2
GO:0001507,0
GO:0042424,0
GO:0009168,3
GO:0170044,0
GO:0042339,0
GO:0008291,3
GO:0001109,0
GO:0019502,0
GO:0046068,16
GO:0061614,2
GO:0034474,12
GO:1901541,0
GO:0000714,0
GO:0015938,0
GO:0140891,0
GO:0019260,0
GO:0061613,0
GO:0050799,0
GO:0048292,0
GO:1901156,0
GO:0019540,0
GO:0019369,173
GO:1902696,0
GO:1901766,0
GO:1901289,0
GO:0042422,0
GO:0042983,0
GO:0019436,0
GO:0006486,681
GO:0043466,0
GO:1903510,0
GO:0002129,0
GO:0010213,0
GO:0046503,0
GO:1900553,0
GO:1901275,0
GO:0051278,0
GO:0046452,32
GO:0009163,0
GO:0019243,16
GO:0006734,97
GO:1901886,0
GO:0097295,0
GO:0097093,0
GO:0010410,0
GO:1901539,0
GO:0018256,0
GO:0062191,0
GO:0002937,0
GO:0044036,0
GO:0072491,0
GO:0051596,0
GO:0071344,10
GO:0006091,42
GO:0110025,46
GO:1901789,0
GO:0006653,0
GO:0006233,2
GO:0019362,0
GO:0070911,0
GO:1901658,0
GO:0052781,0
GO:1903605,0
GO:2001290,0
GO:0006354,0
GO:0046077,0
GO:0010395,0
GO:0009452,8
GO:0018119,2
GO:0019380,0
GO:1902246,0
GO:0009395,149
GO:0006106,0
GO:0070152,0
GO:1900585,0
GO:0036148,0
GO:0018279,55
GO:1902820,0
GO:0010145,0
GO:0042046,0
GO:0043042,0
GO:0018153,0
GO:0010587,32
GO:0044597,24
GO:0009204,0
GO:0030211,4
GO:0046302,0
GO:0042278,14
GO:0016233,58
GO:0019442,4
GO:0018980,0
GO:0017008,0
GO:0106210,0
GO:0034032,0
GO:0046484,0
GO:0043290,0
GO:0045006,8
GO:0006794,0
GO:0006043,0
GO:0033474,0
GO:0006533,5
GO:1902194,0
GO:0042202,0
GO:0010122,0
GO:0019401,0
GO:1901103,0
GO:0042364,0
GO:0042188,0
GO:1990743,0
GO:1901777,0
GO:0046210,15
GO:0019361,0
GO:0006584,11
GO:0000725,15
GO:0019548,0
GO:0036102,18
GO:0046453,0
GO:1990076,0
GO:1902292,0
GO:0035499,0
GO:0071612,0
GO:0043453,0
GO:0034411,0
GO:0106303,0
GO:0043686,0
GO:0072377,0
GO:1900617,0
GO:0009688,0
GO:1901521,0
GO:0042812,0
GO:0019330,0
GO:0043692,0
GO:0071025,11
GO:0046172,0
GO:0042431,3
GO:1900550,0
GO:0006188,2
GO:1900579,0
GO:0097392,0
GO:1901356,0
GO:1990438,0
GO:0033496,0
GO:0035611,4
GO:1902062,0
GO:0042436,0
GO:0009436,18
GO:0019264,8
GO:0034655,0
GO:0002204,13
GO:0042353,0
GO:0018896,0
GO:1901377,0
GO:0033303,0
GO:0018533,0
GO:0018873,0
GO:0006228,63
GO:0046874,0
GO:1901015,0
GO:0030919,0
GO:0006934,0
GO:0009097,17
GO:0016076,0
GO:0042976,6
GO:1905373,5
GO:0071966,0
GO:1903449,0
GO:1903512,1
GO:0033492,0
GO:0034412,0
GO:0046398,20
GO:1901826,0
GO:0006690,103
GO:0046436,0
GO:0051791,11
GO:0045487,0
GO:0006534,11
GO:0051697,2
GO:0006202,3
GO:0042358,0
GO:0019434,0
GO:0043272,0
GO:0002949,4
GO:0050654,0
GO:1902193,0
GO:0120122,0
GO:0036497,0
GO:0046197,0
GO:0097551,0
GO:0002077,8
GO:0033073,0
GO:0002183,54
GO:0140237,0
GO:0097174,0
GO:0046493,0
GO:0006370,8
GO:0019692,0
GO:0031119,26
GO:0044273,0
GO:0006532,5
GO:2001132,0
GO:0008614,2
GO:0090346,10
GO:0046492,0
GO:0042138,43
GO:0046401,0
GO:0005991,0
GO:0046346,0
GO:0002371,0
GO:0009226,0
GO:0034079,0
GO:0072521,0
GO:1901867,0
GO:0019504,0
GO:0090360,0
GO:0140745,4
GO:0006124,0
GO:0070642,0
GO:0046314,6
GO:0071272,0
GO:0010707,1
GO:0000472,0
GO:0120237,0
GO:0046449,13
GO:0019348,7
GO:0006060,21
GO:0006523,0
GO:0009812,18
GO:1901940,0
GO:0019496,0
GO:0120258,0
GO:0006413,111
GO:1901161,0
GO:1902386,0
GO:0052782,0
GO:0071611,0
GO:0120246,0
GO:1901023,0
GO:0006529,2
GO:0035862,0
GO:0000105,33
GO:0106148,0
GO:0016112,0
GO:1901106,0
GO:0072389,0
GO:0052702,0
GO:0006655,2
GO:0019878,7
GO:0006171,52
GO:0170034,0
GO:1901811,0
GO:0071139,8
GO:0018400,0
GO:0046205,0
GO:0009154,0
