GO Term,Number of Entries
GO:0002066,6
GO:0048757,0
GO:0000909,0
GO:0061229,0
GO:0072280,0
GO:0060749,32
GO:0060927,0
GO:0072134,2
GO:0097103,0
GO:0072131,0
GO:0048905,0
GO:0060642,0
GO:0021676,0
GO:0035234,53
GO:0046666,0
GO:0099136,0
GO:0060809,0
GO:0021603,0
GO:0061248,0
GO:0080181,0
GO:0021647,3
GO:0060716,22
GO:0090697,0
GO:0016188,92
GO:0035802,0
GO:0035801,0
GO:0030910,3
GO:0060660,0
GO:0021983,81
GO:0001715,0
GO:0062248,0
GO:0075222,0
GO:0072058,0
GO:0021515,35
GO:0021618,2
GO:0090598,0
GO:0021750,41
GO:0061196,2
GO:0030182,742
GO:0090628,0
GO:0072076,0
GO:0010432,0
GO:0060594,10
GO:0002093,56
GO:0035115,76
GO:0035677,0
GO:0061446,0
GO:0002070,18
GO:0002326,20
GO:0021699,0
GO:0048886,0
GO:0072564,0
GO:0042473,10
GO:0010026,0
GO:0043158,0
GO:0060462,0
GO:0021890,0
GO:0097498,22
GO:0003229,73
GO:0061978,0
GO:0021726,0
GO:0007517,194
GO:0007309,0
GO:0007498,50
GO:0007438,0
GO:0010338,0
GO:0048341,17
GO:0035123,0
GO:0021657,0
GO:0036446,20
GO:0060945,0
GO:0007497,0
GO:0035887,9
GO:0007522,0
GO:0035911,0
GO:0048847,0
GO:0021902,3
GO:0009847,0
GO:0021701,0
GO:1905962,13
GO:0042246,92
GO:0048320,26
GO:0021987,289
GO:0140074,2
GO:0003279,187
GO:0009558,0
GO:0060414,32
GO:0071700,0
GO:0002304,0
GO:0035908,0
GO:0002327,27
GO:0072184,0
GO:0001570,231
GO:0051146,39
GO:0048468,76
GO:0048613,0
GO:0014914,0
GO:0048894,0
GO:0160095,0
GO:0060318,11
GO:0003359,0
GO:0060913,0
GO:0061318,0
GO:0035169,0
GO:0060130,0
GO:0097097,0
GO:0007486,0
GO:0003422,0
GO:0090078,0
GO:0060838,9
GO:0003255,0
GO:0072325,0
GO:0048727,0
GO:0003151,242
GO:0045064,14
GO:0003225,0
GO:0021652,0
GO:0048718,0
GO:0090246,0
GO:0072025,0
GO:0035294,0
GO:0021528,0
GO:0060778,0
GO:0003184,57
GO:0060888,0
GO:0061556,0
GO:0007429,0
GO:0021769,9
GO:0072257,0
GO:0021562,4
GO:0072065,0
GO:0003424,0
GO:0072195,0
GO:0060744,8
GO:0072180,0
GO:0035622,2
GO:0072132,0
GO:0021736,0
GO:0048333,305
GO:0061010,3
GO:0055113,4
GO:0090177,6
GO:0021659,0
GO:0003210,0
GO:0009792,102
GO:0001552,2
GO:0048929,0
GO:0072284,34
GO:0007295,0
GO:0048849,0
GO:0045498,0
GO:0072194,0
GO:0010057,0
GO:0008069,0
GO:0072161,0
GO:1905222,5
GO:0048758,0
GO:0014730,0
GO:0003172,0
GO:0048370,0
GO:0048481,0
GO:0060837,22
GO:0003203,67
GO:0030538,1
GO:0034505,39
GO:0060790,0
GO:0072176,20
GO:0014817,0
GO:0060065,53
GO:0003408,3
GO:0021660,0
GO:0060428,56
GO:0030222,12
GO:0060979,63
GO:0072221,3
GO:0071698,0
GO:0039023,0
GO:0010618,0
GO:0021905,0
GO:0001549,4
GO:0021547,7
GO:0060950,0
GO:0061301,0
GO:0061108,12
GO:0007443,0
GO:0060133,0
GO:0003348,0
GO:0048322,0
GO:0031101,0
GO:0061558,0
GO:0048890,0
GO:0070787,0
GO:0060344,0
GO:0072270,0
GO:0042672,0
GO:0021993,11
GO:0021595,0
GO:0021886,0
GO:0021739,0
GO:0048887,0
GO:0045445,124
GO:0039018,0
GO:0031104,16
GO:0060676,0
GO:0021555,11
GO:0048855,19
GO:0061206,0
GO:0035231,0
GO:0070306,40
GO:1990522,0
GO:0048617,31
GO:0048050,13
GO:0072326,0
GO:0009790,7
GO:0048664,12
GO:0055016,0
GO:0061155,0
GO:0048772,0
GO:0048839,431
GO:0035777,0
GO:0007424,0
GO:0048752,32
GO:1903701,39
GO:0072278,3
GO:0021703,0
GO:0072520,59
GO:0001704,21
GO:0002299,0
GO:0048840,2
GO:0060856,25
GO:0098528,6
GO:0048833,0
GO:0080147,0
GO:0060674,74
GO:0035127,0
GO:0072119,0
GO:0060066,0
GO:0070384,11
GO:0003202,0
GO:0060793,0
GO:1903700,0
GO:0048389,0
GO:0061792,0
GO:0035277,0
GO:0060487,27
GO:0021748,0
GO:0003312,0
GO:0021557,0
GO:0021819,42
GO:0072118,0
GO:0060216,64
GO:0035112,3
GO:0060037,18
GO:0072156,16
GO:0035219,0
GO:0021892,0
GO:0022009,3
GO:0060427,15
GO:0061220,0
GO:0061072,15
GO:0048513,141
GO:0021859,8
GO:0072279,0
GO:0001893,47
GO:1904600,0
GO:0035214,0
GO:0071730,0
GO:0014037,173
GO:1904818,0
GO:0021665,0
GO:0055004,0
GO:0050873,117
GO:0007285,0
GO:0021898,0
GO:0002363,8
GO:0055013,440
GO:0048444,0
GO:0003316,0
GO:0003406,23
GO:0001752,0
GO:0031150,0
GO:0090567,0
GO:0061253,0
GO:0002314,21
GO:0001556,44
GO:0030916,2
GO:0060540,9
GO:0061215,0
GO:0061153,0
GO:0060718,2
GO:0001841,21
GO:0062009,44
GO:0003168,0
GO:0070660,0
GO:0060322,81
GO:0033333,0
GO:0097095,0
GO:0003230,41
GO:0072158,1
GO:0021649,11
GO:0061214,0
GO:0035116,121
GO:0035028,0
GO:0021682,74
GO:0003166,0
GO:0090610,0
GO:0072181,22
GO:0061525,0
GO:0032475,7
GO:0001838,60
GO:0048459,0
GO:0021616,0
GO:0061101,48
GO:0060218,44
GO:0060288,0
GO:0021755,0
GO:0061238,0
GO:0007399,1920
GO:0060993,81
GO:0035315,59
GO:0030855,233
GO:0010842,255
GO:0060942,0
GO:0007430,0
GO:1905177,0
GO:0072141,0
GO:0160030,0
GO:0021589,0
GO:0099121,0
GO:0014836,0
GO:0021891,0
GO:0014906,0
GO:0046660,0
GO:0061713,9
GO:0021531,0
GO:0001945,82
GO:0021571,0
GO:0061009,0
GO:0072027,0
GO:0035210,0
GO:0010622,0
GO:0061274,0
GO:0010234,0
GO:1905393,0
GO:0048925,0
GO:0048663,107
GO:0042338,0
GO:0072022,0
GO:0046844,0
GO:0007374,0
GO:0021574,0
GO:0048057,0
GO:0062010,0
GO:0022622,0
GO:0043697,11
GO:0060848,0
GO:0036303,49
GO:0003314,0
GO:0003129,5
GO:0048327,0
GO:0060272,2
GO:0060350,14
GO:0021669,0
GO:0101027,0
GO:0010377,0
GO:0043362,0
GO:0003211,0
GO:0099120,0
GO:0009887,634
GO:0072241,0
GO:0007453,0
GO:1990963,12
GO:0060374,12
GO:0061275,0
GO:0036302,47
GO:0060604,0
GO:0061026,13
GO:0002273,5
GO:0072219,0
GO:0000905,0
GO:0072565,0
GO:0009826,6
GO:0003237,0
GO:0061221,0
GO:0048458,0
GO:0048774,0
GO:1903709,49
GO:0002930,0
GO:0060736,18
GO:0072067,0
GO:0060847,0
GO:0072115,0
GO:0021779,0
GO:0061552,0
GO:0007477,0
GO:0021894,6
GO:0010002,0
GO:0062056,0
GO:0048608,23
GO:0003209,51
GO:0021732,0
GO:0048939,0
GO:0060014,0
GO:0007476,0
GO:0048699,113
GO:0061386,1
GO:0080159,0
GO:0070285,8
GO:0003144,1
GO:0008070,0
GO:0048343,9
GO:0055003,297
GO:0007462,0
GO:0007409,796
GO:0097096,0
GO:0048369,0
GO:0043586,18
GO:0001923,0
GO:0007503,0
GO:0060526,0
GO:0072673,13
GO:0003208,50
GO:0060922,0
GO:0021620,0
GO:0007375,0
GO:0060719,0
GO:0010056,0
GO:0021956,3
GO:0021727,0
GO:0003158,21
GO:0090678,0
GO:0061972,0
GO:0060707,12
GO:0071696,0
GO:0061263,0
GO:0003344,41
GO:0035775,0
GO:0007441,0
GO:0060465,0
GO:0072311,0
GO:0061562,0
GO:0035914,180
GO:0080060,0
GO:0060996,152
GO:0021752,0
GO:0021915,271
GO:0072165,0
GO:0090017,0
GO:0021597,0
GO:0048813,301
GO:0001501,449
GO:0072271,0
GO:0009559,0
GO:0072273,16
GO:0021957,14
GO:0072253,0
GO:0002572,0
GO:0046845,0
GO:0035680,0
GO:0030097,244
GO:0060846,0
GO:0035676,0
GO:0048366,0
GO:0021685,10
GO:0021860,24
GO:0021749,0
GO:0072029,0
GO:0048542,0
GO:0014018,0
GO:0035156,0
GO:0055011,0
GO:0090505,0
GO:0014707,0
GO:0035855,61
GO:0060884,0
GO:0048570,43
GO:0060317,52
GO:0048601,0
GO:0072252,0
GO:0048799,0
GO:0021728,0
GO:0048729,18
GO:0001890,102
GO:0001706,32
GO:0072247,0
GO:0043704,0
GO:0060977,34
GO:0035218,0
GO:0090693,0
GO:0035202,0
GO:0048315,0
GO:0150019,1
GO:0007491,0
GO:0014714,0
GO:0045476,0
GO:0001658,170
GO:0035118,0
GO:0072077,0
GO:0021863,0
GO:0072128,0
GO:0090500,0
GO:0060704,0
GO:0002316,1
GO:0051216,183
GO:0061180,52
GO:0010171,0
GO:0061439,0
GO:0003431,48
GO:0021545,21
GO:0060325,147
GO:0060530,0
GO:0007422,67
GO:0048338,0
GO:0060345,0
GO:0007593,0
GO:0075187,0
GO:0002284,0
GO:0001885,10
GO:0061197,0
GO:0048834,0
GO:0048733,65
GO:0060114,0
GO:0072001,0
GO:0003309,17
GO:0031382,0
GO:0010441,0
GO:0007500,0
GO:0060832,0
GO:0009553,0
GO:0061442,0
GO:0001656,110
GO:0008583,0
GO:0003281,246
GO:0042472,364
GO:0060912,3
GO:0043936,0
GO:0003310,8
GO:0043582,0
GO:1905905,0
GO:0021716,0
GO:0060737,0
GO:0072143,0
GO:0061273,0
GO:0090393,0
GO:0001541,161
GO:0160093,2
GO:0072209,0
GO:0048625,1
GO:0002068,28
GO:0080128,0
GO:0021718,0
GO:0003232,0
GO:0072185,0
GO:0048807,1
GO:0009888,287
GO:0048455,0
GO:0048722,0
GO:0048891,0
GO:0048317,0
GO:0010229,0
GO:0090437,0
GO:0021745,0
GO:0030706,0
GO:0035052,0
GO:0031154,0
GO:0048598,77
GO:0031076,85
GO:0042093,3
GO:0021731,0
GO:0001657,65
GO:0043011,81
GO:0061138,26
GO:0060952,0
GO:0060214,9
GO:1990045,0
GO:0002069,5
GO:0060365,0
GO:0072235,0
GO:0060951,0
GO:0072299,0
GO:0048534,10
GO:0072171,0
GO:0030714,0
GO:0048479,0
GO:0002521,9
GO:0035163,0
GO:0060539,86
GO:0030715,0
GO:0072246,0
GO:0035645,0
GO:0072576,12
GO:0070166,112
GO:0048749,0
GO:0048881,0
GO:0048644,32
GO:0046551,0
GO:0042670,35
GO:0007463,0
GO:0090691,0
GO:0048935,5
GO:0061276,0
GO:0030859,6
GO:0014044,155
GO:0075255,0
GO:0048467,0
GO:0050935,0
GO:0003325,0
GO:0001547,22
GO:0021878,0
GO:0035217,0
GO:0001955,40
GO:0003180,84
GO:0060984,0
GO:0050936,0
GO:0072211,0
GO:0097719,0
GO:0061104,0
GO:0016335,0
GO:0031174,0
GO:0034429,0
GO:0003358,23
GO:0014021,0
GO:0010076,0
GO:0060795,0
GO:0021558,0
GO:0060483,0
GO:0048559,0
GO:0048825,0
GO:0007349,0
GO:0008065,3
GO:0070308,0
GO:0030436,0
GO:0072019,0
GO:0043934,0
GO:0061329,0
GO:0034301,0
GO:0003189,8
GO:0003150,5
GO:0035168,0
GO:0033339,0
GO:0021656,0
GO:0072045,0
GO:0030099,60
GO:0048888,0
GO:0003220,42
GO:0048857,0
GO:0061294,0
GO:0048726,0
GO:0014715,0
GO:1990502,4
GO:0001675,71
GO:0042063,38
GO:0003195,13
GO:0007480,0
GO:0048054,0
GO:0008364,0
GO:0031321,0
GO:0034300,0
GO:0061326,7
GO:0070658,0
GO:0003391,0
GO:0072112,24
GO:0010582,0
GO:0090428,0
GO:0048323,0
GO:0021627,0
GO:0021650,0
GO:0072104,23
GO:0003191,0
GO:0061470,7
GO:0036340,0
GO:0021585,0
GO:0007431,0
GO:0032290,38
GO:0048908,0
GO:0060893,0
GO:0072498,19
GO:0003350,2
GO:0097084,9
GO:0061265,0
GO:0043583,29
GO:0003328,0
GO:0048352,19
GO:0009556,0
GO:0061235,0
GO:0019099,0
GO:0060661,0
GO:0048398,0
GO:0014028,32
GO:0072060,1
GO:0072186,0
GO:0034297,0
GO:0060117,40
GO:0048562,14
GO:0001754,105
GO:0001410,0
GO:0060836,19
GO:0035881,23
GO:0048452,0
GO:0098749,0
GO:0062139,0
GO:0042750,0
GO:0048464,0
GO:0061521,0
GO:0040025,0
GO:1904961,0
GO:0072218,0
GO:0048723,0
GO:0010087,0
GO:0072008,0
GO:0021569,0
GO:0099138,0
GO:0072151,0
GO:0072310,0
GO:0072075,0
GO:0021623,0
GO:0007525,7
GO:0061195,0
GO:0006949,5
GO:0048537,0
GO:0060512,0
GO:0048657,0
GO:0060509,32
GO:0033505,0
GO:0021634,0
GO:0048507,0
GO:1990791,0
GO:0043049,0
GO:0009563,0
GO:0042751,0
GO:0003289,13
GO:0048928,0
GO:0048486,0
GO:0060482,1
GO:0060653,0
GO:0002065,0
GO:0060592,0
GO:0036305,3
GO:0048094,0
GO:0003338,100
GO:0061320,0
GO:0090627,0
GO:0061198,4
GO:0061272,0
GO:0035171,0
GO:0060914,42
GO:0042004,0
GO:0062210,0
GO:0040002,0
GO:0097094,49
GO:0048889,0
GO:0001825,44
GO:0021713,0
GO:0062211,0
GO:0060641,0
GO:0042249,73
GO:0003326,2
GO:0060712,12
GO:0048766,0
GO:0060615,0
GO:0021700,0
GO:0055116,0
GO:0061113,13
GO:0061328,0
GO:0035129,0
GO:0048055,0
GO:1904157,5
GO:0060603,48
GO:1904866,0
GO:0060670,51
GO:0039008,0
GO:0031215,0
GO:0048827,0
GO:0021518,0
GO:0060041,519
GO:0072078,2
GO:0033504,23
GO:0072094,0
GO:0060515,0
GO:0021633,0
GO:0035153,0
GO:0003223,37
GO:0021621,0
GO:0035125,0
GO:0042243,0
GO:0014030,1
GO:0042461,79
GO:0021566,0
GO:0061377,0
GO:0072129,0
GO:0075313,0
GO:0061648,0
GO:0010262,0
GO:0002062,219
GO:0007519,231
GO:0031152,0
GO:0060978,15
GO:0021506,13
GO:0000769,0
GO:0048794,0
GO:0035165,0
GO:0048859,2
GO:0060788,0
GO:0045299,6
GO:0021717,0
GO:0072142,0
GO:0072170,9
GO:0001947,163
GO:0030225,59
GO:0000768,0
GO:0030903,71
GO:0090018,0
GO:0072144,35
GO:0046548,165
GO:0036023,2
GO:0060938,0
GO:0042671,0
GO:1902638,0
GO:0060740,68
GO:0060435,32
GO:0048485,29
GO:0048344,0
GO:0021559,5
GO:0048540,0
GO:0072127,0
GO:0001843,506
GO:0061224,0
GO:0002338,0
GO:0035907,0
GO:1903131,9
GO:0035260,0
GO:0001742,0
GO:0060513,24
GO:0048611,1
GO:0070788,0
GO:0043367,8
GO:0072017,35
GO:0007470,0
GO:0097083,0
GO:0060023,16
GO:0072237,3
GO:0061979,0
GO:0021975,0
GO:0001946,58
GO:0021754,2
GO:0035019,131
GO:0021965,37
GO:0021519,0
GO:0010434,0
GO:0042463,0
GO:0050931,0
GO:0035912,27
GO:0048442,0
GO:0061444,0
GO:0003357,1
GO:0030326,269
GO:0007419,0
GO:0003165,0
GO:0021780,5
GO:0075284,0
GO:0003322,0
GO:0160096,0
GO:0010160,0
GO:0060931,1
GO:0060510,3
GO:0001703,0
GO:0061974,0
GO:0003320,0
GO:0075289,0
GO:0021573,0
GO:0061300,11
GO:0048480,0
GO:0001713,0
GO:0031069,94
GO:0060436,0
GO:0060131,0
GO:0002119,0
GO:0007533,0
GO:0021554,76
GO:0003284,7
GO:2001197,0
GO:0001714,20
GO:0070790,0
GO:0021565,0
GO:0061560,0
GO:0070659,0
GO:0040021,0
GO:0072282,0
GO:0060132,0
GO:0002305,6
GO:0120331,0
GO:1990401,14
GO:0002088,111
GO:0061249,0
GO:0021757,3
GO:0035026,14
GO:0048854,149
GO:0003304,0
GO:0060708,5
GO:0048450,0
GO:0048656,0
GO:0099137,0
GO:0048866,0
GO:0048938,0
GO:0090008,0
GO:0001830,7
GO:0070656,0
GO:0035270,0
GO:0061061,39
GO:0045467,0
GO:0061277,0
GO:0061379,3
GO:0048812,381
GO:0062075,0
GO:1904390,2
GO:0007164,6
GO:0021580,0
GO:0072148,45
GO:0010431,0
GO:0097737,0
GO:0048916,0
GO:0014003,62
GO:0010094,0
GO:0007454,0
GO:0035762,0
GO:0021771,1
GO:0021943,0
GO:0071895,11
GO:0072233,0
GO:0061437,0
GO:0072286,0
GO:0045065,0
GO:0018993,0
GO:0035216,0
GO:0031128,0
GO:0106091,5
GO:0075259,0
GO:0034293,0
GO:0021543,10
GO:0160058,0
GO:0060220,0
GO:0003196,0
GO:0031018,55
GO:0160038,0
GO:0071542,53
GO:0071697,0
GO:0042006,0
GO:1990403,69
GO:0071690,0
GO:0060976,264
GO:0061380,0
GO:0072030,0
GO:0021671,0
GO:0021730,0
GO:0061264,0
GO:0061260,0
GO:0007512,278
GO:0055060,0
GO:0002932,0
GO:0001942,261
GO:0060605,0
GO:0021602,6
GO:0007560,0
GO:0021625,0
GO:0010074,0
GO:0060690,4
GO:0072255,0
GO:0002302,0
GO:0072497,0
GO:0061055,17
GO:0003282,0
GO:0014001,0
GO:0021960,14
GO:0048750,0
GO:0021542,107
GO:0001525,837
GO:0035213,0
GO:0048754,231
GO:0048597,0
GO:0003290,10
GO:0010091,0
GO:0048844,105
GO:0072359,129
GO:0010623,2
GO:0042247,1
GO:0060875,10
GO:0035167,0
GO:0021763,0
GO:0009957,40
GO:0003199,6
GO:0021564,27
GO:0060577,0
GO:0035107,0
GO:0060894,0
GO:0048810,0
GO:0021985,1
GO:0007524,0
GO:0060528,35
GO:0021632,0
GO:0055005,12
GO:0048592,11
GO:0042705,0
GO:0072230,0
GO:0007531,0
GO:0035904,192
GO:0061548,6
GO:0019101,0
GO:0007487,0
GO:0021600,0
GO:0021741,0
GO:0048393,0
GO:0072012,11
GO:0097421,68
GO:0048865,0
GO:0060018,10
GO:0002317,6
GO:0046546,1
GO:0032835,100
GO:0003160,41
GO:0034299,0
GO:0021879,3
GO:0048515,10
GO:1904835,11
GO:0043053,0
GO:0021696,54
GO:0042387,0
GO:0048283,0
GO:0060480,0
GO:0072250,0
GO:0150063,0
GO:0060445,83
GO:0048621,0
GO:0072179,20
GO:0039013,0
GO:0075243,0
GO:0061219,0
GO:0021768,2
GO:0021900,0
GO:0060016,0
GO:0032120,0
GO:0072062,0
GO:0061241,0
GO:0021611,0
GO:0007391,0
GO:0021858,0
GO:0060067,0
GO:0090253,0
GO:0097154,8
GO:0033340,0
GO:0061683,0
GO:0090451,0
GO:0010095,0
GO:0031017,13
GO:0030325,125
GO:0072133,2
GO:0061384,41
GO:0046549,97
GO:0033338,0
GO:0060956,51
GO:0039020,20
GO:0048811,0
GO:0035310,0
GO:0060028,20
GO:0031102,4
GO:0061027,0
GO:0120039,0
GO:0008056,0
GO:0060022,31
GO:0021707,25
GO:0003349,7
GO:0035131,0
GO:0021605,0
GO:0060878,0
GO:0060062,0
GO:0045165,134
GO:0050934,0
GO:0010014,0
GO:0001831,3
GO:0030437,0
GO:0072229,15
GO:1990402,31
GO:0035149,0
GO:0048911,0
GO:0110069,0
GO:0060959,0
GO:0048709,225
GO:0032474,22
GO:0042244,0
GO:0009912,40
GO:0048904,0
GO:0010208,0
GO:0021692,26
GO:0043249,53
GO:0080022,0
GO:0061031,0
GO:0046528,0
GO:0021525,0
GO:0048864,48
GO:1990936,0
GO:0035318,0
GO:0022000,0
GO:0043375,4
GO:0072003,2
GO:0007539,0
GO:0001837,393
GO:0060655,0
GO:0072236,1
GO:0061071,0
GO:0060613,38
GO:0075247,0
GO:0002320,2
