GO Term,Number of Entries
GO:0002021,73
GO:0002370,0
GO:0021512,4
GO:0001763,53
GO:0002289,0
GO:0002539,2
GO:0090133,0
GO:0030183,245
GO:0140730,0
GO:0030714,0
GO:0003116,0
GO:0048512,59
GO:0048771,47
GO:0001958,172
GO:0001982,0
GO:0035264,599
GO:0050958,0
GO:0002035,6
GO:0071063,0
GO:0045470,0
GO:0002259,0
GO:0060655,0
GO:0072272,0
GO:0010622,0
GO:0035648,0
GO:0046631,23
GO:0043029,123
GO:0007321,0
GO:0002125,3
GO:0010094,0
GO:0097254,11
GO:0032638,0
GO:0043481,0
GO:0062035,0
GO:0050877,344
GO:0031223,8
GO:0071066,0
GO:0043374,1
GO:0048292,0
GO:0021997,9
GO:0050879,0
GO:0002275,0
GO:0032633,0
GO:0003092,0
GO:0007616,217
GO:0008049,0
GO:0090496,0
GO:0002280,28
GO:0036269,8
GO:0007632,5
GO:0002369,0
GO:0032607,0
GO:0003120,0
GO:1990959,1
GO:0036343,41
GO:1990297,4
GO:0002536,4
GO:0007628,324
GO:0003069,1
GO:0120066,0
GO:0002209,0
GO:0002302,0
GO:0035176,335
GO:0048651,0
GO:0007625,25
GO:0010031,0
GO:0060249,0
GO:0007433,0
GO:0010022,0
GO:0008355,24
GO:0090252,0
GO:0035820,0
GO:0046651,39
GO:0098509,0
GO:0048289,6
GO:0061138,26
GO:0002118,8
GO:0035187,0
GO:0044552,0
GO:0090076,0
GO:0007275,174
GO:0014898,38
GO:0001787,25
GO:0007354,21
GO:0034371,9
GO:0035819,0
GO:0035201,0
GO:0035222,0
GO:0002164,0
GO:0030589,0
GO:0019235,0
GO:0003086,0
GO:0072082,0
GO:0030168,146
GO:0050910,273
GO:0035188,0
GO:0009942,0
GO:0120063,0
GO:0002334,1
GO:0061371,12
GO:0009555,0
GO:0001957,1
GO:0010160,0
GO:0010573,22
GO:0097087,0
GO:0034369,0
GO:0140962,4
GO:0043011,81
GO:0021797,4
GO:0072293,0
GO:0002126,0
GO:0007639,0
GO:0007341,34
GO:0097207,0
GO:0002317,6
GO:0007620,1
GO:0009846,0
GO:0070254,69
GO:0042747,2
GO:0030217,285
GO:0048647,0
GO:0032635,0
GO:0001658,170
GO:0035290,0
GO:0007381,0
GO:0072267,0
GO:0002325,0
GO:0007351,0
GO:0071604,15
GO:0050915,34
GO:0072048,0
GO:0010074,0
GO:0043931,144
GO:0035288,0
GO:0044807,0
GO:0072099,0
GO:0050979,0
GO:0030536,0
GO:0033078,0
GO:0048065,0
GO:0036147,0
GO:0002212,0
GO:0044467,0
GO:0042748,34
GO:0036359,4
GO:0035623,4
GO:0007601,647
GO:0009950,22
GO:0001697,0
GO:0160165,0
GO:0060087,9
GO:0030157,31
GO:0007449,0
GO:0001777,0
GO:0009798,0
GO:0033326,11
GO:0003013,0
GO:0007309,0
GO:0003091,8
GO:0036335,1
GO:0030718,4
GO:0007314,0
GO:0042098,124
GO:0042303,0
GO:1904155,0
GO:0019227,53
GO:0007383,0
GO:0072294,0
GO:1904156,0
GO:0009790,7
GO:0070293,23
GO:0044706,0
GO:0072645,0
GO:0014732,17
GO:0035633,14
GO:0002324,0
GO:0051867,11
GO:0150024,0
GO:0031069,94
GO:0007343,9
GO:0003138,11
GO:0035054,9
GO:0098829,0
GO:0045575,5
GO:0032611,0
GO:0043050,0
GO:0090121,0
GO:0048047,0
GO:0045469,0
GO:0007379,10
GO:0060773,0
GO:0043307,0
GO:0002322,19
GO:0060085,0
GO:0035282,29
GO:0019232,0
GO:0002014,2
GO:0035809,5
GO:0003016,39
GO:0120275,0
GO:0002248,9
GO:0003026,9
GO:0002537,16
GO:0002018,7
GO:0035741,0
GO:0048263,16
GO:0034378,12
GO:0050957,102
GO:0010049,0
GO:0001661,12
GO:0098582,8
GO:0034441,0
GO:0180002,0
GO:0035739,23
GO:0002260,65
GO:0003056,19
GO:1990192,0
GO:0002393,0
GO:0035017,0
GO:0003053,0
GO:0042305,2
GO:0045906,126
GO:0002033,0
GO:0160025,9
GO:0046692,0
GO:0009845,0
GO:0002335,5
GO:0032612,0
GO:0055127,0
GO:0045063,57
GO:0007635,34
GO:0031443,0
GO:0071910,2
GO:0048836,0
GO:0019230,6
GO:0010084,0
GO:0080127,0
GO:0032537,0
GO:1990186,0
GO:0050891,39
GO:0008015,45
GO:0002288,0
GO:0003121,0
GO:0120065,0
GO:0014806,1
GO:0032616,0
0032501,0
GO:0046959,65
GO:0002168,0
GO:0009799,0
GO:0099531,0
GO:0002268,0
GO:0098511,0
GO:0008346,0
GO:0014825,0
GO:0035018,0
GO:0002247,0
GO:0003054,0
GO:0072268,0
GO:0002294,0
GO:0072539,3
GO:0033077,114
GO:0035285,0
GO:0002279,0
GO:0007509,5
GO:0061281,0
GO:0008343,27
GO:0007428,0
GO:0003096,22
GO:0035200,0
GO:0007385,0
GO:0034382,78
GO:0046008,0
GO:0140547,0
GO:0035073,0
GO:0072105,0
GO:0003055,0
GO:0021978,2
GO:0032639,0
GO:0003040,0
GO:0072535,0
GO:0010078,0
GO:0002291,5
GO:0110127,0
GO:0036340,0
GO:0045433,0
GO:0070998,0
GO:0035483,4
GO:0007389,147
GO:0034376,0
GO:0035482,8
GO:0032621,0
GO:0014846,7
GO:1990388,0
GO:0061115,0
GO:0060757,0
GO:0007450,0
GO:0003094,32
GO:0050888,0
GO:0002368,0
GO:0009955,0
GO:0060250,0
GO:0003010,0
GO:0002262,29
GO:0010582,0
GO:0030098,78
GO:0071610,0
GO:0032609,0
GO:0003118,0
GO:0034384,6
GO:0008345,0
GO:0002299,0
GO:0010092,1
GO:0120064,0
GO:0032980,0
GO:0003097,0
GO:0002538,0
GO:0001984,1
GO:0060431,0
GO:0050954,28
GO:0071605,0
GO:0007382,1
GO:0042113,247
GO:0003068,0
GO:0001980,8
GO:0045475,38
GO:0042746,0
GO:0003024,0
GO:0050889,0
GO:0007311,0
GO:0035221,0
GO:0071612,0
GO:0003301,0
GO:0002267,0
GO:0016318,0
GO:0007614,14
GO:0035209,0
GO:0060736,18
GO:0032610,0
GO:0003023,0
GO:0014832,42
GO:0002358,0
GO:0042309,0
GO:0044245,0
GO:0072629,0
GO:0048290,0
GO:0060772,0
GO:0002303,0
GO:0002306,0
GO:0060970,0
GO:0008344,498
GO:0035640,256
GO:0002016,9
GO:0007367,0
GO:0071965,20
GO:0097291,6
GO:0014845,0
GO:0040040,31
GO:0003093,34
GO:0044241,3
GO:0036077,5
GO:0014721,0
GO:1990768,0
GO:0061900,0
GO:0040024,0
GO:0150064,20
GO:0042756,19
GO:0014827,0
GO:0035733,24
GO:0061683,0
GO:0002298,0
GO:0022600,13
GO:0048149,42
GO:0043117,41
GO:0060437,5
GO:0001699,0
GO:0061968,0
GO:0060971,29
GO:0061485,13
GO:0007610,13
GO:0001978,0
GO:0060972,36
GO:0060273,0
GO:0002012,0
GO:0045190,66
GO:0009793,0
GO:1990058,0
GO:0001987,0
GO:0007356,0
GO:0030277,124
GO:0090269,0
GO:0042633,29
GO:1990079,11
GO:0036392,0
GO:0001974,115
GO:0021547,7
GO:0002006,0
GO:0002010,0
GO:0003300,312
GO:0090701,0
GO:0046649,37
GO:0048100,0
GO:0035224,0
GO:1905604,19
GO:0003421,0
GO:0042745,15
GO:0002034,0
GO:0034380,13
GO:0060594,10
GO:0150195,0
GO:0061470,7
GO:0048871,19
GO:0007310,0
GO:0035702,2
GO:0009954,53
GO:0014829,0
GO:0042395,0
GO:0101010,0
GO:0032640,0
GO:0002311,0
GO:1990029,7
GO:0010076,0
GO:0060441,92
GO:0060737,0
GO:0002264,0
GO:0061226,0
GO:0120332,0
GO:0060086,2
GO:0048262,0
GO:0061284,0
GO:0003051,0
GO:0002329,8
GO:0120067,0
GO:0030588,0
GO:0036074,0
GO:0032604,0
GO:0007600,17
GO:0002314,21
GO:0002281,75
GO:0036334,18
GO:0042596,0
GO:0034101,9
GO:0007611,372
GO:0003299,0
GO:0007448,0
GO:0044256,0
GO:0048755,21
GO:0055119,36
GO:0014849,0
GO:0010492,0
GO:0002117,0
GO:0110128,0
GO:0050798,43
GO:0072627,0
GO:0071831,0
GO:0001923,0
GO:0008542,247
GO:0032634,0
GO:0003043,0
GO:0045924,0
GO:0009879,0
GO:0002307,0
GO:0036341,0
GO:0070471,0
GO:0060516,0
GO:0048873,149
GO:0043480,0
GO:0003098,0
GO:0035287,0
GO:0003067,0
GO:0060746,0
GO:1990110,0
GO:0072297,0
GO:0010085,0
GO:0000578,24
GO:0072196,0
GO:0036098,1
GO:0097746,84
GO:0007474,0
GO:0010305,0
GO:0014901,22
GO:0072309,0
GO:0003011,30
GO:0034381,6
GO:0002211,0
GO:0072168,0
GO:0016545,0
GO:0042119,11
GO:0071608,0
GO:0060747,0
GO:0007613,590
GO:0001866,0
GO:0048560,3
GO:0061139,0
GO:0043500,0
GO:0035462,0
GO:0032636,0
GO:0051132,0
GO:0060758,0
GO:0021796,9
GO:0062036,0
GO:0045907,108
GO:0034607,0
GO:0010311,0
GO:0072639,0
GO:0002367,0
GO:0060756,0
GO:0061288,0
GO:0060445,83
GO:0022404,0
GO:0014900,0
GO:0080172,0
GO:0035309,0
GO:0048528,0
GO:0003071,7
GO:0060419,233
GO:0050951,35
GO:0097717,0
GO:0007362,0
GO:0039004,0
GO:0048650,0
GO:0080056,0
GO:0050886,0
GO:0010589,0
GO:0048561,0
GO:0071907,6
GO:0002266,0
GO:0090132,4
GO:1990962,62
GO:0042630,0
GO:0050893,0
GO:0007313,0
GO:0035745,0
GO:0060384,135
GO:0010096,0
GO:0032626,0
GO:1990765,0
GO:0035265,55
GO:0036333,15
GO:0048099,0
GO:0002287,0
GO:0001698,13
GO:0140734,0
GO:0010374,0
GO:0072296,0
GO:0022609,0
GO:0061967,0
GO:0032624,0
GO:0014719,21
GO:0090057,0
GO:0002416,0
GO:1990183,0
GO:0003416,228
GO:0097601,15
GO:0160060,0
GO:0150104,8
GO:0002285,0
GO:0002270,1
GO:0043932,1
GO:0003122,0
GO:0016543,0
GO:0001981,0
GO:0010588,0
GO:0007447,0
GO:0065001,0
GO:0007451,0
GO:0044566,0
GO:0160083,0
GO:0035811,13
GO:0050959,0
GO:0039003,3
GO:0021513,70
GO:0051780,0
GO:0032628,0
GO:0021532,37
GO:0035641,99
GO:0050883,43
GO:0032605,0
GO:0001660,23
GO:0071830,4
GO:0002412,0
GO:0090495,0
GO:0030590,0
GO:0042381,0
GO:0007631,42
GO:0002308,0
GO:0008052,0
GO:0001774,67
GO:0002359,0
GO:0042492,40
GO:0014888,0
GO:0010162,0
GO:0009915,0
GO:0034606,0
GO:1905655,0
GO:0003014,25
GO:0060378,0
GO:0072169,0
GO:0042755,103
GO:0002301,0
GO:0002017,3
GO:0022405,62
GO:0002528,10
GO:0007617,25
GO:0050956,0
GO:0007585,114
GO:0050884,102
GO:0002338,0
GO:0018989,0
GO:0043501,17
GO:0003105,29
GO:0043116,79
GO:0097744,20
GO:0030101,17
GO:0032941,0
GO:0044809,0
GO:0031424,85
GO:0070986,58
GO:0120055,0
GO:0097150,136
GO:0090075,0
GO:0044557,0
GO:1990775,0
GO:0007567,25
GO:0090664,0
GO:0071611,0
GO:0035711,2
GO:0072566,0
GO:0060897,0
GO:0007552,0
GO:0035812,0
GO:0003140,9
GO:0001773,36
GO:0014897,0
GO:0140919,0
GO:0009952,338
GO:0061484,81
GO:0034102,0
GO:0099565,0
GO:0032898,0
GO:0001999,0
GO:0010051,0
GO:0070294,76
GO:0048527,0
GO:0060752,0
GO:0018991,0
GO:0060073,13
GO:0002373,0
GO:0007386,35
GO:0097353,0
GO:0006939,74
GO:0003139,29
GO:0001951,8
