GO Term,Number of Entries
GO:0051333,0
GO:0046694,0
GO:0007292,71
GO:0007537,0
GO:0048166,0
GO:0048804,0
GO:0042140,2
GO:0010097,0
GO:0061948,0
GO:0010775,0
GO:0048600,0
GO:0048479,0
GO:0051335,0
GO:0000748,0
GO:0072461,0
GO:0051296,2
GO:0016346,0
GO:0090567,0
GO:1990068,0
GO:0048283,0
GO:0010094,0
GO:0060746,0
GO:0048447,0
GO:1902976,0
GO:0007053,0
GO:0001550,11
GO:0009856,0
GO:0016344,58
GO:0010234,0
GO:0048456,0
GO:0090377,0
GO:0048450,0
GO:0010705,10
GO:0051756,0
GO:0048162,0
GO:0042001,0
GO:0030723,0
GO:0040022,0
GO:0034295,0
GO:0061038,71
GO:0001544,3
GO:0034299,0
GO:0034297,0
GO:0075251,0
GO:0048139,0
GO:0048453,0
GO:0003006,45
GO:0090376,0
GO:0070684,0
GO:1990277,0
GO:1902989,0
GO:0060138,0
GO:0090597,0
GO:0009829,0
GO:0007301,0
GO:0061982,0
GO:0018992,0
GO:0007618,33
GO:0048480,0
GO:0060066,0
GO:0007342,54
GO:0075255,0
GO:0007057,10
GO:0060009,34
GO:1902441,0
GO:1904967,0
GO:0007142,0
GO:0022605,2
GO:0045132,7
GO:0035648,0
GO:0008049,0
GO:0007532,0
GO:0010451,0
GO:0030238,13
GO:0010231,0
GO:0048463,0
GO:0010704,0
GO:0080086,0
GO:0060747,0
GO:0045476,0
GO:0060068,42
GO:0007285,0
GO:0048462,0
GO:0051758,54
GO:0048624,0
GO:0060523,2
GO:0001555,0
GO:0044703,0
GO:0048805,0
GO:0048455,0
GO:0007112,0
GO:0016544,0
GO:0009960,0
GO:0002078,0
GO:0048466,0
GO:0008406,37
GO:0010198,0
GO:0051878,7
GO:0034608,0
GO:0075275,0
GO:0048838,0
GO:0045144,0
GO:0003003,0
GO:1902970,0
GO:0061205,37
GO:0030999,0
GO:0048609,14
GO:0007129,226
GO:0051232,0
GO:0007506,0
GO:0007288,164
GO:1902984,0
GO:0051080,0
GO:0042711,65
GO:0030989,0
GO:0048508,0
GO:0044345,0
GO:0043582,0
GO:0045924,0
GO:0035234,53
GO:0048454,0
GO:0007127,71
GO:0061108,12
GO:0048444,0
GO:0033327,19
GO:0075222,0
GO:0051455,2
GO:0035846,40
GO:0048161,0
GO:0046544,20
GO:0000710,0
GO:0007305,0
GO:0034298,0
GO:0048868,0
GO:0030714,0
GO:0042628,12
GO:0009554,0
GO:0001553,58
GO:0046660,0
GO:0120166,0
GO:0048825,0
GO:0080127,0
GO:0106154,0
GO:0045925,31
GO:0007321,0
GO:0045143,15
GO:0022412,0
GO:0007308,0
GO:0010774,0
GO:0010065,0
GO:0048140,0
GO:0001675,71
GO:0090378,0
GO:0034300,0
GO:0007311,0
GO:0030436,0
GO:0046546,1
GO:0007314,0
GO:0019953,24
GO:0060706,2
GO:0075271,0
GO:0000707,0
GO:0010781,0
GO:1990947,0
GO:0060112,0
GO:0007547,0
GO:0042698,19
GO:0009860,0
GO:0007486,0
GO:0030703,0
GO:0042713,15
GO:0003005,0
GO:0033315,0
GO:0007058,0
GO:0000212,19
GO:0048834,0
GO:0048477,215
GO:1990375,0
GO:0030725,0
GO:0048158,0
GO:0042006,0
GO:0010777,0
GO:0048461,0
GO:0090306,3
GO:0019100,0
GO:0010228,0
GO:0080001,0
GO:0035112,3
GO:0010778,0
GO:0160087,22
GO:0010654,0
GO:0007279,0
GO:0034413,0
GO:0010500,0
GO:0060527,16
GO:0009793,0
GO:0007541,0
GO:0010779,0
GO:0075313,0
GO:0080166,0
GO:0010095,0
GO:0060529,0
GO:0044778,0
GO:0016543,0
GO:0048232,6
GO:0033316,0
GO:0007546,0
GO:0031321,0
GO:0140642,0
GO:0007130,131
GO:0051229,0
GO:0048530,0
GO:0043930,0
GO:0051456,0
GO:0048448,0
GO:0001543,0
GO:0007621,6
GO:0051598,10
GO:0034302,0
GO:0030540,33
GO:0034609,0
GO:0048240,68
GO:0070792,0
GO:0010262,0
GO:0062120,0
GO:0035261,3
GO:0035803,7
GO:0048316,0
GO:0051309,9
GO:0010431,0
GO:0007566,196
GO:0090428,0
GO:0051308,4
GO:0035045,0
GO:1990946,0
GO:0007530,32
GO:0007121,0
GO:0034606,0
GO:0006311,0
GO:0060525,0
GO:0001893,47
GO:0046843,0
GO:0061989,0
GO:0048440,0
GO:0019102,0
GO:0044785,0
GO:0048163,0
GO:0030381,0
GO:0010072,0
GO:0048653,0
GO:0070791,0
GO:0030437,0
GO:0048317,0
0022414,0
GO:0045434,0
GO:0010093,0
GO:0048657,0
GO:1903046,0
GO:0048481,0
GO:0046543,23
GO:0048441,0
GO:0046844,0
GO:0075267,0
GO:0007055,0
GO:0007286,381
GO:0044850,0
GO:0106212,0
GO:0051334,0
GO:0099121,0
GO:0007617,25
GO:0007320,1
GO:1902346,0
GO:0034296,0
GO:0048235,0
GO:0048315,0
GO:0000713,0
GO:0007293,0
GO:0060442,0
GO:0001556,44
GO:0140456,0
GO:0042139,0
GO:0010776,0
GO:0097722,0
GO:0000709,0
GO:0000755,0
GO:0048656,0
GO:0060067,0
GO:0030728,55
GO:0000711,20
GO:0007276,110
GO:0009560,0
GO:0048515,10
GO:0048452,0
GO:1990950,0
GO:0030850,58
GO:0030539,39
GO:0048806,48
GO:0060378,0
GO:0044849,67
GO:0009567,0
GO:0075263,0
GO:0061040,2
GO:0042712,0
GO:0030317,593
GO:0007143,95
GO:0060065,53
GO:0032837,0
GO:0070583,0
GO:0048459,0
GO:0048465,0
GO:0007135,0
GO:0160027,0
GO:0106213,0
GO:0000706,0
GO:0007281,141
GO:0061956,10
GO:0007307,0
GO:0120316,96
GO:0007539,0
GO:0090727,0
GO:0048460,0
GO:0046545,1
GO:0007536,0
GO:0060512,0
GO:0016546,0
GO:0048281,0
GO:0007565,229
GO:0043936,0
GO:0048482,0
GO:0044821,0
GO:1905318,0
GO:0060740,68
GO:0019954,0
GO:0048833,0
GO:0035263,0
GO:0045136,2
GO:0035262,0
GO:0007277,0
GO:0001547,22
GO:0072520,59
GO:0045137,0
GO:0048654,0
GO:0060709,2
GO:0007620,1
GO:0060742,14
GO:0001552,2
GO:0048160,0
