GO Term,Number of Entries
GO:0002254,0
GO:0010017,0
GO:0009605,0
GO:0036017,0
GO:0043330,52
GO:0072476,0
GO:0046679,0
GO:1901423,0
GO:1904976,8
GO:1903841,1
GO:0043052,1
GO:0000302,30
GO:1903968,0
GO:0036275,0
GO:0097069,2
GO:0071455,8
GO:0072449,0
GO:0035902,85
GO:0002240,0
GO:0052005,0
GO:1990442,0
GO:0090648,8
GO:1903935,1
GO:0043152,0
GO:1902111,0
GO:0080026,0
GO:0070340,0
GO:0071487,0
GO:0072757,74
GO:0071413,0
GO:0140468,0
GO:0140976,0
GO:1990414,36
GO:0071383,13
GO:0036274,0
GO:1901255,8
GO:0009728,0
GO:0033194,78
GO:0072410,0
GO:0034055,0
GO:1904632,14
GO:0071354,77
GO:0010286,17
GO:0071283,0
GO:0003022,0
GO:0070269,137
GO:0061844,126
GO:0009372,0
GO:0032868,252
GO:0048673,0
GO:0072712,0
GO:0010188,0
GO:1990478,0
GO:0071404,89
GO:0002395,17
GO:1903413,8
GO:1902611,0
GO:0014823,182
GO:1901493,0
GO:0072740,2
GO:1990781,0
GO:0010378,0
GO:0035456,12
GO:1903491,0
GO:0110096,0
GO:0003030,0
GO:0070415,0
GO:0043627,105
GO:0000760,0
GO:0061481,0
GO:0002353,5
GO:1901324,0
GO:1990090,157
GO:0071499,38
GO:0014869,0
GO:0070946,5
GO:0002369,0
GO:0001802,0
GO:0071869,0
GO:0033660,0
GO:0048061,0
GO:0043435,0
GO:1901498,0
GO:0052088,0
GO:0141128,0
GO:1901328,0
GO:0050972,0
GO:1904648,0
GO:0044591,0
GO:0072417,0
GO:0071320,316
GO:0036448,0
GO:0009268,153
GO:0097316,0
GO:0097396,52
GO:0034340,47
GO:0051606,1
GO:0032094,90
GO:0009307,0
GO:0009650,14
GO:0072736,0
GO:0014814,0
GO:0002401,0
GO:0071104,0
GO:0008627,7
GO:1904311,0
GO:0072482,0
GO:0046898,3
GO:1901323,0
GO:0014900,0
GO:0071231,4
GO:0001867,4
GO:0033552,15
GO:0043577,0
GO:0033197,53
GO:0015968,0
GO:1901355,4
GO:1905234,0
GO:0034342,4
GO:0071378,10
GO:0141168,0
GO:0002370,0
GO:0010691,0
GO:0071475,21
GO:0007633,0
GO:0036280,0
GO:0052165,0
GO:0072414,0
GO:0009608,0
GO:0071218,32
GO:0070999,0
GO:0042594,107
GO:0006955,453
GO:0036005,23
GO:0001563,0
GO:1901501,0
GO:0006977,13
GO:0036176,0
GO:0014073,0
GO:0070301,271
GO:0046956,0
GO:1904682,0
GO:0034612,72
GO:0009637,3
GO:0060156,0
GO:0140459,19
GO:0072342,0
GO:0002559,0
GO:0072461,0
GO:0071394,81
GO:0072701,0
GO:1990217,0
GO:0080027,0
GO:0034699,18
GO:0099016,0
GO:0036346,0
GO:0071399,0
GO:0002545,0
GO:0061480,0
GO:0060004,9
GO:0060992,51
GO:0051599,21
GO:0071329,0
GO:0019049,2
GO:0120303,0
GO:0009723,0
GO:0052032,0
GO:0033280,123
GO:0006281,1657
GO:0072452,0
GO:0071353,62
GO:0048571,0
GO:1905388,0
GO:1901370,0
GO:0019236,285
GO:0033189,47
GO:0050964,0
GO:0043157,0
GO:0009961,0
GO:0034288,0
GO:0050829,162
GO:1903842,0
GO:1905583,0
GO:0032571,7
GO:0010167,0
GO:0036255,4
GO:1904619,0
GO:1905711,1
GO:0014887,0
GO:0061760,17
GO:0097317,0
GO:0003033,0
GO:0071462,0
GO:0140546,0
GO:0010200,0
GO:0071334,0
GO:0009636,273
GO:0033993,61
GO:0071234,0
GO:0009651,90
GO:1904845,16
GO:0120174,0
GO:1902519,0
GO:1902615,0
GO:0033273,30
GO:1990532,0
GO:0051384,222
GO:1903497,0
GO:0141116,0
GO:1904310,0
GO:1990046,0
GO:0002255,15
GO:0039545,0
GO:0009627,0
GO:1990089,30
GO:0000719,0
GO:0003020,0
GO:0046680,0
GO:1904643,9
GO:0006974,2078
GO:0039554,0
GO:0071874,23
GO:0002458,3
GO:0000727,15
GO:0032026,97
GO:0009410,1026
GO:0051716,44
GO:0001975,97
GO:0039548,0
GO:0003037,0
GO:0009585,1
GO:0051215,0
GO:0010161,0
GO:0072704,0
GO:0071477,15
GO:0014888,0
GO:1903495,0
GO:0071416,0
GO:0014898,38
GO:0140590,0
GO:0097533,0
GO:1904474,0
GO:0098780,50
GO:0080169,0
GO:0070482,31
GO:0014822,0
GO:1990859,8
GO:1901530,0
GO:0071281,17
GO:1902349,0
GO:0014885,0
GO:0032573,0
GO:0010034,1
GO:1990784,0
GO:0104004,0
GO:1905145,19
GO:0060275,0
GO:0071322,106
GO:0071327,0
GO:0009635,15
GO:0039588,0
GO:0000430,0
GO:0120306,0
GO:0071503,0
GO:1904117,25
GO:0042276,84
GO:1902065,78
GO:1904636,0
GO:0062197,0
GO:0097698,5
GO:0019724,36
GO:1904550,0
GO:0009750,7
GO:0002466,0
GO:0009607,0
GO:0009639,0
GO:0071489,0
GO:0140052,36
GO:1901427,0
GO:0009729,0
GO:0071409,20
GO:1905375,0
GO:0097366,0
GO:0009271,0
GO:0019732,31
GO:0052544,0
GO:0009970,0
GO:0090294,0
GO:0061477,0
GO:0061985,0
GO:0002394,0
GO:0052542,0
GO:0033591,18
GO:0098759,0
GO:0036483,2
GO:0097281,0
GO:0097703,0
GO:0042596,0
GO:0044831,0
GO:0042742,361
GO:0052167,0
GO:0046690,0
GO:0008542,247
GO:0009739,0
GO:1990603,2
GO:0051385,7
GO:0071484,0
GO:0061987,0
GO:0036503,109
GO:0009643,0
GO:0002238,0
GO:0000433,0
GO:0000429,0
GO:0061414,0
GO:0071460,6
GO:0072700,0
GO:0035984,1
GO:0006958,126
GO:1901925,0
GO:1901905,0
GO:0071494,18
GO:1904629,0
GO:0002931,117
GO:0000432,22
GO:0031000,86
GO:0120126,0
GO:0051866,0
GO:0072738,16
GO:0071680,0
GO:0050976,1
GO:0141083,0
GO:0010583,0
GO:0019730,4
