GO Term,Number of Entries
GO:0075323,0
GO:1904986,0
GO:2001156,0
GO:1905335,0
GO:1904098,0
GO:0099601,2
GO:2000289,0
GO:2000856,0
GO:1904505,0
GO:1903960,0
GO:0048691,0
GO:0031552,0
GO:1903640,2
GO:0090049,3
GO:0032755,210
GO:1905788,1
GO:1902373,24
GO:0098736,19
GO:0001991,2
GO:0010757,12
GO:0150031,0
GO:0140505,0
GO:2000437,0
GO:2000335,0
GO:0070795,0
GO:1902152,0
GO:1902207,0
GO:0001100,1
GO:0048026,70
GO:0044726,15
GO:0140196,0
GO:1905176,4
GO:0035946,2
GO:0007602,21
GO:0048079,0
GO:0043179,0
GO:0035365,0
GO:0097046,0
GO:0075311,0
GO:0014741,0
GO:0032684,0
GO:0061942,0
GO:0090559,50
GO:0060543,0
GO:0033030,18
GO:1904873,0
GO:1900703,0
GO:0060084,19
GO:0033630,33
GO:0010932,0
GO:0035149,0
GO:0032466,5
GO:0071677,5
GO:0030195,34
GO:0010946,0
GO:0160071,0
GO:0070297,0
GO:0035583,30
GO:0072513,2
GO:0010523,7
GO:0009747,0
GO:1905447,0
GO:0043117,41
GO:1902082,0
GO:1905279,20
GO:1901189,40
GO:1900850,0
GO:1901995,0
GO:0048688,0
GO:0061362,0
GO:0060255,96
GO:0140435,0
GO:1902547,0
GO:0060627,24
GO:2001194,0
GO:1900910,0
GO:1900468,0
GO:1990144,4
GO:1902338,0
GO:1900181,149
GO:2001266,0
GO:0060495,0
GO:2000355,0
GO:0061881,2
GO:0035582,13
GO:1901953,31
GO:0030300,2
GO:0032726,0
GO:1903357,0
GO:1903671,75
GO:1904479,1
GO:2000508,0
GO:1903923,28
GO:2000755,0
GO:0044062,0
GO:0010017,0
GO:2001224,159
GO:0010161,0
GO:0046137,0
GO:0010389,30
GO:0061882,0
GO:2001035,0
GO:0007234,0
GO:1904478,8
GO:0010519,2
GO:0002762,0
GO:0150092,2
GO:1900088,0
GO:0043309,0
GO:0090630,181
GO:0061106,0
GO:1900907,0
GO:0035022,82
GO:0034153,0
GO:0071902,17
GO:1903002,0
GO:1902797,0
GO:0051239,33
GO:0022409,79
GO:1902106,0
GO:1903271,0
GO:0030842,0
GO:1900011,0
GO:0007191,28
GO:1900940,0
GO:0033562,0
GO:0090087,0
GO:2000694,0
GO:1901610,6
GO:1901546,0
GO:0099576,35
GO:1902999,0
GO:1902746,0
GO:1903524,0
GO:0007212,62
GO:1901740,3
GO:0086012,63
GO:0008284,1706
GO:0034128,4
GO:1904985,0
GO:0044375,7
GO:2000771,18
GO:0002893,0
GO:1902893,0
GO:0060808,0
GO:0045919,0
GO:0071637,0
GO:1902576,0
GO:0046640,0
GO:0014723,8
GO:0060334,0
GO:0140252,29
GO:1905190,0
GO:0032204,68
GO:0070376,5
GO:2000836,0
GO:0061390,0
GO:1903196,0
GO:0070952,0
GO:1903617,0
GO:0002911,0
GO:1900229,31
GO:2000562,17
GO:0034443,0
GO:0001971,0
GO:0032717,61
GO:0043154,12
GO:1905450,9
GO:0003437,0
GO:0072200,0
GO:2000106,0
GO:1904686,0
GO:1901994,13
GO:0070163,0
GO:0014048,1
GO:0010080,0
GO:1905153,0
GO:0090301,2
GO:1900341,0
GO:0150180,0
GO:0150119,0
GO:2000946,0
GO:0051914,0
GO:1905165,6
GO:0061128,0
GO:0006447,0
GO:0070802,0
GO:2000274,0
GO:0051493,89
GO:0002607,0
GO:1903536,0
GO:0090068,1
GO:0062026,5
GO:0060734,1
GO:0050891,39
GO:0042404,0
GO:0071582,0
GO:0035345,0
GO:0002730,13
GO:0002718,0
GO:1901465,0
GO:0003331,1
GO:0010915,0
GO:0071173,0
GO:1904149,0
GO:1901876,0
GO:0046004,0
GO:0140888,0
GO:1905889,0
GO:0060315,2
GO:0051151,23
GO:0075270,0
GO:0090219,0
GO:0032765,9
GO:0032690,4
GO:0031142,0
GO:0002582,0
GO:1904221,0
GO:0045814,157
GO:1903972,0
GO:1903914,0
GO:1904068,0
GO:2000931,0
GO:1905764,0
GO:2000459,0
GO:0010321,0
GO:1900849,0
GO:0090300,0
GO:0061934,0
GO:0140214,0
GO:1902286,0
GO:0090185,0
GO:0070133,0
GO:1904529,0
GO:0035813,29
GO:0050863,27
GO:0035504,0
GO:0051135,2
GO:1905912,0
GO:0070298,0
GO:1901577,0
GO:2000657,1
GO:0110163,0
GO:0120187,2
GO:1900348,0
GO:0001970,29
GO:1900238,0
GO:0002659,0
GO:0010511,0
GO:1901028,3
GO:0035565,20
GO:0042069,0
GO:1902072,1
GO:0010058,0
GO:1902891,0
GO:1901621,2
GO:1901991,5
GO:0002833,0
GO:0060049,14
GO:0031393,8
GO:0009938,0
GO:0061297,0
GO:1904411,3
GO:0097298,4
GO:0031644,5
GO:0031495,0
GO:0045873,0
GO:1904971,0
GO:0031030,0
GO:1901892,0
GO:1903798,0
GO:0032667,5
GO:0110022,0
GO:2001252,0
GO:1904206,22
GO:2000082,0
GO:1905283,0
GO:0043416,2
GO:0032531,0
GO:1903182,0
GO:0070875,0
GO:0032085,0
GO:0035818,0
GO:1901430,0
GO:1905532,0
GO:0051729,13
GO:0034142,48
GO:0051892,0
GO:0032874,109
GO:0071646,0
GO:0043462,3
GO:1900688,0
GO:1904989,0
GO:1901963,0
GO:1901078,11
GO:0023057,23
GO:1903108,0
GO:0002547,0
GO:1901222,34
GO:0032721,0
GO:0050924,0
GO:0120191,0
GO:0032763,0
GO:0051520,0
GO:0045661,29
GO:2001017,0
GO:0045963,1
GO:1905494,0
GO:0061361,0
GO:0060784,0
GO:0000960,0
GO:1903170,13
GO:0098911,105
GO:0035809,5
GO:0002053,218
GO:0008635,6
GO:0043111,2
GO:0007595,147
GO:0000289,63
GO:0062125,15
GO:0051056,257
GO:0045583,0
GO:2000934,0
GO:1904193,57
GO:2000849,0
GO:0060224,0
GO:0060081,103
GO:0010220,0
GO:0014008,5
GO:0075269,0
GO:2000390,0
GO:0035490,0
GO:0031159,0
GO:0045690,0
GO:0070587,0
GO:1904363,0
GO:0070104,50
GO:0031570,0
GO:0032486,38
GO:1904996,12
GO:0016132,0
GO:0002004,0
GO:2000436,39
GO:0008212,0
GO:0099622,0
GO:0106040,3
GO:2001148,0
GO:0060474,0
GO:2000385,0
GO:0038014,0
GO:1900520,0
GO:0002676,0
GO:0070239,0
GO:1902424,8
GO:1900047,0
GO:0051901,28
GO:1905757,0
GO:0032666,0
GO:0002657,0
GO:0160049,22
GO:0071923,0
GO:0140123,0
GO:1902571,0
GO:0070243,10
GO:0032971,3
GO:1902260,26
GO:0002702,0
GO:1904202,0
GO:0120194,0
GO:0038124,0
GO:0050685,2
GO:2001250,0
GO:0046541,15
GO:1900977,0
GO:0141006,24
GO:1903265,45
GO:2000830,19
GO:0045348,27
GO:0045744,24
GO:0045976,0
GO:0002029,46
GO:1901091,0
GO:1902627,0
GO:0003110,0
GO:0045809,0
GO:0010549,0
GO:1905219,0
GO:1902527,25
GO:1904783,44
GO:0140433,0
GO:0039529,49
GO:0099578,0
GO:0075227,0
GO:2001155,0
GO:1901184,0
GO:0072304,0
GO:0044819,0
GO:0110031,4
GO:0033141,16
GO:2000866,9
GO:1903169,45
GO:2001265,0
GO:0070667,15
GO:0010604,5
GO:2000628,9
GO:2000782,0
GO:0009996,0
GO:0034442,0
GO:0032735,67
GO:1904674,1
GO:1900214,0
GO:0010656,71
GO:0030279,116
GO:1903706,50
GO:0051960,7
GO:0035021,31
GO:0021775,35
GO:0046010,9
GO:0003264,35
GO:0030517,100
GO:0031587,2
GO:0001938,407
GO:0009893,0
GO:0050771,83
GO:1900844,0
GO:0032740,56
GO:1905855,0
GO:1900081,0
GO:1900060,1
GO:1903233,37
GO:0032792,14
GO:0032248,0
GO:0032879,14
GO:2000360,17
GO:1901099,0
GO:1904897,0
GO:0070572,9
GO:1905919,0
GO:0055023,0
GO:0002038,37
GO:0002691,14
GO:0039535,0
GO:0032246,0
GO:0031950,0
GO:0009867,0
GO:1903422,14
GO:1905562,6
GO:0098818,0
GO:1902054,0
GO:0044528,11
GO:0002037,0
GO:0090320,6
GO:1900399,0
GO:0010454,18
GO:1901469,0
GO:0045849,0
GO:0046588,0
GO:0008156,75
GO:0002092,84
GO:0008628,29
GO:0071580,0
GO:0033238,0
GO:1903942,0
GO:0014910,21
GO:0046578,5
GO:1900320,0
GO:1901739,2
GO:1902958,2
GO:0090270,0
GO:0072306,0
GO:0031567,0
GO:1905296,0
GO:1902261,0
GO:1902957,2
GO:0001984,1
GO:0099556,0
GO:0051497,194
GO:1902732,43
GO:0030712,0
GO:1900015,52
GO:0140538,0
GO:0002855,0
GO:1905422,0
GO:1903918,0
GO:1903279,0
GO:0070430,24
GO:1905552,5
GO:0042904,21
GO:0060785,0
GO:1900330,0
GO:1903326,0
GO:0090031,54
GO:0032467,300
GO:0050805,40
GO:1902004,98
GO:1905777,0
GO:0060046,10
GO:1900707,0
GO:1904252,0
GO:2000198,0
GO:0032652,0
GO:0043520,0
GO:1902890,0
GO:1904574,0
GO:1904088,0
GO:0051947,0
GO:0098942,86
GO:1900335,0
GO:1900177,0
GO:0014738,0
GO:0034239,0
GO:2000094,0
GO:0072096,0
GO:0014857,0
GO:0075302,0
GO:0030833,101
GO:1902966,40
GO:0003132,0
GO:1903598,13
GO:1905192,0
GO:1990580,0
GO:0030852,3
GO:0060024,52
GO:0061189,0
GO:0048836,0
GO:1900950,0
GO:0009740,9
GO:1904376,0
GO:0075249,0
GO:0045705,0
GO:0010364,0
GO:0002662,0
GO:0035626,0
GO:1903944,61
GO:1904294,68
GO:1902722,2
GO:1903356,0
GO:0002817,0
GO:0141064,0
GO:0032930,80
GO:2000914,0
GO:1901841,0
GO:0033088,26
GO:0003053,0
GO:0050820,19
GO:1904465,4
GO:0032084,0
GO:0032899,0
GO:0110053,9
GO:2000346,36
GO:0032901,2
GO:0002603,0
GO:1902963,1
GO:1905938,0
GO:1900493,0
GO:0010892,0
GO:0014748,0
GO:0060232,8
GO:1905203,0
GO:1904525,0
GO:0140973,0
GO:0045500,0
GO:0050766,228
GO:0045964,10
GO:0007264,715
GO:0045577,34
GO:0048579,0
GO:1905741,0
GO:0031323,0
GO:1905174,3
GO:2000006,0
GO:1905626,0
GO:0045625,0
GO:0014830,0
GO:0032058,0
GO:0014881,0
GO:0045923,0
GO:0032995,0
GO:1902804,0
GO:1900339,0
GO:0051459,0
GO:0062109,0
GO:1905772,0
GO:1902965,0
GO:1902511,1
GO:0090303,110
GO:1903851,0
GO:0051932,71
GO:1904377,22
GO:0099611,39
GO:1903996,0
GO:2000439,29
GO:1900367,0
GO:1905821,26
GO:2000271,9
GO:0070235,0
GO:0003064,0
GO:0110063,5
GO:1905150,4
GO:0034168,0
GO:2000555,0
GO:0031394,7
GO:0002012,0
GO:2000378,92
GO:0050792,0
GO:0071584,0
GO:1903690,49
GO:1903859,0
GO:0140676,0
GO:0030862,0
GO:0051888,0
GO:0002852,0
GO:0070248,0
GO:1904471,3
GO:0034122,73
GO:0045711,0
GO:1903270,0
GO:0060078,250
GO:1902006,0
GO:0045862,92
GO:1903387,12
GO:0045925,31
GO:0072573,1
GO:2001145,0
GO:0046425,68
GO:0090032,25
GO:0031450,0
GO:1904973,3
GO:0034092,0
GO:2000085,0
GO:0060253,84
GO:1904790,0
GO:2001235,74
GO:0034132,0
GO:1900161,0
GO:0043122,80
GO:0090211,0
GO:0140846,0
GO:0002653,0
GO:0007489,0
GO:0051349,0
GO:0010883,17
GO:1902904,15
GO:1904786,0
GO:1904418,0
GO:0060550,0
GO:0010737,294
GO:2000372,0
GO:0060383,35
GO:0045762,85
GO:2000801,0
GO:2000920,0
GO:1905674,0
GO:1904059,16
GO:0050921,41
GO:0031112,0
GO:1901406,0
GO:0090291,0
GO:0010649,9
GO:0035931,0
GO:0051624,0
GO:0010754,19
GO:1904898,0
GO:1901992,9
GO:2001237,83
GO:1905178,0
GO:0051543,0
GO:0045834,18
GO:1900722,0
GO:0031401,11
GO:0045614,0
GO:1905342,8
GO:2000047,0
GO:0071864,23
GO:0075306,0
GO:0086011,63
GO:0051588,0
GO:0032374,23
GO:0034351,26
GO:0047484,60
GO:0061358,10
GO:0072302,0
GO:0045900,0
GO:0010987,0
GO:1900639,0
GO:0032463,1
GO:1904053,0
GO:1901453,0
GO:0010647,0
GO:1904189,0
GO:0090064,0
GO:1905325,0
GO:0045959,68
GO:0110125,0
GO:0001990,2
GO:1903237,0
GO:1902430,62
GO:1902728,7
GO:0045830,33
GO:1903235,7
GO:1902642,0
GO:0060768,35
GO:0086016,45
GO:1902069,0
GO:0090107,2
GO:0042268,0
GO:1903684,0
GO:0106214,0
GO:0032005,0
GO:2000491,43
GO:0014735,0
GO:1905433,0
GO:1901165,26
GO:0051452,32
GO:0052323,0
GO:0044719,0
GO:0032966,79
GO:1904815,4
GO:2000171,114
GO:0141113,0
GO:1903388,0
GO:0043393,2
GO:1902543,0
GO:0120215,0
GO:0061117,0
GO:0021936,5
GO:0045601,2
GO:0035008,0
GO:0032751,0
GO:1905043,0
GO:1904227,0
GO:0035491,0
GO:0042989,35
GO:1904427,17
GO:0050747,1
GO:0001925,0
GO:0010099,0
GO:1905848,0
GO:0035783,2
GO:1904054,80
GO:2000204,0
GO:0002774,0
GO:0001921,86
GO:1904658,0
GO:0035660,0
GO:1905405,0
GO:0140920,0
GO:0035477,0
GO:0032911,6
GO:0075310,0
GO:0070609,0
GO:2000832,0
GO:1901035,0
GO:1904260,0
GO:0062038,0
GO:2000677,0
GO:1902763,0
GO:1905881,0
GO:1904255,0
GO:0002686,29
GO:0001804,0
GO:2001046,136
GO:1905073,0
GO:0007179,406
GO:1905304,0
GO:0045924,0
GO:1901835,0
GO:0099175,432
GO:2000788,0
GO:0050677,0
GO:0002677,4
GO:0038063,106
GO:1905062,0
GO:0060683,0
GO:0002820,18
GO:0001870,0
GO:0045571,0
GO:0002806,0
GO:0150078,8
GO:0035279,20
GO:0043318,1
GO:0090138,13
GO:1903755,0
GO:1903659,15
GO:1905534,3
GO:1905495,0
GO:1901411,0
GO:1902810,0
GO:2000585,0
GO:0022003,0
GO:1902255,0
GO:1900648,0
GO:1903792,0
GO:0032075,0
GO:1904512,0
GO:0050666,0
GO:1905615,0
GO:2000464,0
GO:0072125,0
GO:0035790,0
GO:0035664,0
GO:2000773,92
GO:0061036,16
GO:0061311,0
GO:0031327,0
GO:0072298,0
GO:0001177,0
GO:1900964,0
GO:0051632,0
GO:0032749,0
GO:1901320,0
GO:0034155,0
GO:0048550,5
GO:1905448,0
GO:1901081,0
GO:1901199,0
GO:0045542,71
GO:0010030,0
GO:0042403,116
GO:0060025,56
GO:1901444,0
GO:1905340,0
GO:0060919,0
GO:0072034,24
GO:1904884,66
GO:1900206,0
GO:2000683,0
GO:0075253,0
GO:0045655,5
GO:1905295,0
GO:0003352,1
GO:0086100,40
GO:0045778,94
GO:2000258,0
GO:0045895,0
GO:0090180,0
GO:0034250,10
GO:1904979,0
GO:1902751,3
GO:0031999,25
GO:1905847,0
GO:1904747,0
GO:0002899,0
GO:0038189,8
GO:0033032,22
GO:2000748,0
GO:0071810,0
GO:1903773,0
GO:1901856,3
GO:1900917,0
GO:2000998,0
GO:1902747,0
GO:0031342,0
GO:0002734,0
GO:2000678,2
GO:0032825,34
GO:1900737,24
GO:0010744,2
GO:0045918,0
GO:0032369,15
GO:0060012,14
GO:2000401,3
GO:1901894,0
GO:1903912,1
GO:1905367,0
GO:0019217,31
GO:0032676,0
GO:1900454,49
GO:1901966,0
GO:0002045,0
GO:0090181,124
GO:0090256,0
GO:1903433,0
GO:0043556,0
GO:1903081,0
GO:2000215,0
GO:2000467,1
GO:1902752,0
GO:0045741,0
GO:2000828,0
GO:0090165,0
GO:1903313,0
GO:1905456,0
GO:1900138,0
GO:0050996,53
GO:0072303,0
GO:0010836,13
GO:1903285,1
GO:1905780,0
GO:2000252,38
GO:0033473,0
GO:2000570,3
GO:0032723,0
GO:0031536,17
GO:1901672,0
GO:0010827,144
GO:2001195,0
GO:0002811,0
GO:1903564,1
GO:0061123,0
GO:0051245,0
GO:2001192,0
GO:1903521,0
GO:0045838,21
GO:2000923,0
GO:0010337,0
GO:2000074,2
GO:0150035,0
GO:0045855,0
GO:0031286,0
GO:0002632,0
GO:0032677,66
GO:1904778,12
GO:0045710,0
GO:0035929,0
GO:1902806,30
GO:0010820,82
GO:0035932,11
GO:0045070,164
GO:1902459,207
GO:0140743,0
GO:0048259,0
GO:2000396,0
GO:0000434,0
GO:0060501,12
GO:0051728,0
GO:0044818,65
GO:0140331,51
GO:1903426,39
GO:0051136,2
GO:0090232,0
GO:0086017,0
GO:0050727,434
GO:1905418,0
GO:0002841,5
GO:0032829,5
GO:0035366,0
GO:1902435,0
GO:2000466,16
GO:0051694,38
GO:2000942,0
GO:0071581,0
GO:2000927,0
GO:0032381,0
GO:0032833,0
GO:1902794,0
GO:0050995,115
GO:1905081,0
GO:1902220,3
GO:1900912,0
GO:1905278,13
GO:1900244,154
GO:1904535,13
GO:0150077,30
GO:0046824,9
GO:0006111,59
GO:1900683,0
GO:2000624,0
GO:0032206,61
GO:0043314,15
GO:1904907,0
GO:1905095,0
GO:0060101,19
GO:0036036,0
GO:0090244,0
GO:0150158,0
GO:2000392,7
GO:0006967,0
GO:0046984,1
GO:0002834,21
GO:1902239,0
GO:0061469,10
GO:0106064,3
GO:0050853,200
GO:1902216,5
GO:0060291,336
GO:0044778,0
GO:2000533,0
GO:0110002,2
GO:0051983,6
GO:1904100,7
GO:1901715,0
GO:0120304,0
GO:1904120,5
GO:0060544,15
GO:0030322,39
GO:0046344,0
GO:0060123,22
GO:0051176,0
GO:1902883,34
GO:1900959,0
GO:0051931,0
GO:1900231,0
GO:0033398,0
GO:0039705,0
GO:0032938,10
GO:0032350,29
GO:0010615,0
GO:1900108,1
GO:0019228,292
GO:0001402,0
GO:0140646,0
GO:0033008,0
GO:1905310,0
GO:0032245,0
GO:0043305,24
GO:1901454,0
GO:1902446,0
GO:2000502,4
GO:1904073,0
GO:0010466,6
GO:1900488,0
GO:1900102,7
GO:0120158,5
GO:0071900,0
GO:0090352,0
GO:0002090,27
GO:0032647,0
GO:1900292,0
GO:1905475,13
