GO Term,Number of Entries
GO:0044504,0
GO:0052086,0
GO:0044478,0
GO:0044830,5
GO:0016046,0
GO:0033668,0
GO:0033659,0
GO:0141129,0
GO:0141179,0
GO:0044554,0
GO:0044111,9
GO:0009624,16
GO:0044865,0
GO:0039587,0
GO:0099047,0
GO:0044659,0
GO:0070957,0
GO:0085032,0
GO:0070946,5
GO:0141155,0
GO:0044831,0
GO:0140886,0
GO:0044759,0
GO:0044485,0
GO:0044866,0
GO:0098671,0
GO:0140913,0
GO:0075003,0
GO:0035738,0
GO:0044403,0
GO:0031640,95
GO:0036167,0
GO:0044616,0
GO:0051707,37
GO:0075120,0
GO:0120332,0
GO:0039502,0
GO:0141128,0
GO:0019048,0
GO:0020033,0
GO:1903653,0
GO:0046780,0
GO:1990968,0
GO:0070949,0
GO:0044564,0
GO:0140367,58
GO:0001897,0
GO:0052039,0
GO:0042784,0
GO:0044553,0
GO:0099015,0
GO:0046739,0
GO:0141042,0
GO:0051851,0
GO:0035899,0
GO:0052008,0
GO:0044741,0
GO:0075069,0
GO:0019730,4
GO:0140415,0
GO:0039677,0
GO:0002213,0
GO:0075109,0
GO:0140404,0
GO:0035892,0
GO:0044868,0
GO:0044790,169
GO:0039537,0
GO:0033638,0
GO:0009617,710
GO:0141072,0
GO:0140976,0
GO:0009616,0
GO:0039545,0
GO:0052201,0
GO:0044465,0
GO:0044869,0
GO:0141184,0
GO:0052403,0
GO:0039699,0
GO:0006962,0
GO:0009682,0
GO:0050830,286
GO:0141159,0
GO:0099016,0
GO:0098672,0
GO:0140546,0
GO:0048874,20
GO:0039639,0
GO:0051214,0
GO:0043922,43
GO:0141130,0
GO:0052103,0
GO:0051709,0
GO:0090714,0
GO:0098995,0
GO:0044067,0
GO:0044492,0
GO:0044469,0
GO:0075293,0
GO:0039602,0
GO:0039592,0
GO:0070944,1
GO:0052160,0
GO:0044517,0
GO:0009307,0
GO:0051215,0
GO:0044490,0
GO:0046773,0
GO:0044493,0
GO:0141074,0
GO:0120326,0
GO:0046813,3
GO:0141117,0
GO:0019076,54
GO:0039521,6
GO:0046741,0
GO:0098864,0
GO:0098933,0
GO:0140755,0
GO:0039653,0
GO:0098932,0
GO:0141123,0
GO:0141026,0
GO:0070943,0
GO:0039505,0
GO:0044398,0
GO:0051701,18
GO:0052167,0
GO:0044658,0
GO:0075136,0
GO:0052026,0
GO:0034050,6
GO:0140502,0
GO:0044501,0
GO:0052150,0
GO:0140460,0
GO:0002215,7
GO:0051862,0
GO:0075004,0
GO:0019054,0
GO:0044079,0
GO:0039606,0
GO:0044407,0
GO:0044696,0
GO:0001562,0
