GO Term,Number of Entries
GO:0002333,5
GO:0002449,0
GO:0070945,0
GO:0034178,0
GO:0019732,31
GO:0048002,7
GO:0043374,1
GO:0048247,13
GO:0045060,59
GO:0033151,94
GO:0002491,0
GO:0002445,0
GO:0035712,2
GO:0090634,0
GO:0002775,0
GO:0072680,0
GO:0045576,29
GO:0002548,48
GO:0035696,19
GO:0002750,0
GO:0070946,5
GO:0001779,94
GO:0002571,0
GO:0001795,0
GO:0070947,0
GO:0002224,34
GO:0042267,55
GO:0002402,0
GO:0001780,73
GO:0002366,0
GO:0002259,0
GO:0002427,0
GO:0035669,24
GO:0002436,0
GO:0033078,0
GO:0002461,0
GO:0002294,0
GO:0002452,0
GO:0036262,0
GO:0002292,23
GO:0043316,15
GO:0002479,6
GO:0046630,0
GO:0090720,0
GO:0002781,0
GO:0002301,0
GO:0035697,0
GO:0002356,0
GO:0002373,0
GO:0035685,0
GO:0002354,0
GO:0002679,0
GO:0097530,21
GO:0002228,0
GO:0002463,0
GO:0071613,0
GO:0042386,0
GO:0035684,0
GO:0002250,480
GO:0141084,0
GO:0038124,0
GO:0034130,0
GO:0002469,0
GO:0036336,41
GO:0035782,0
GO:0002381,0
GO:0002482,0
GO:0045087,1469
GO:0034154,19
GO:0002337,5
GO:0038097,4
GO:0035169,0
GO:0002271,0
GO:0043011,81
GO:0090717,5
GO:0016064,17
GO:0160165,0
GO:0043152,0
GO:0034158,0
GO:0140367,58
GO:0019882,126
GO:0035702,2
GO:0090721,7
GO:0002434,1
GO:0050902,0
GO:0071707,10
GO:0072573,1
GO:0035699,0
GO:0031296,8
GO:0043299,0
GO:0002467,10
GO:0045059,66
GO:0002359,0
GO:0002352,0
GO:0002315,36
GO:0035710,0
GO:0002505,0
GO:0002481,0
GO:0034170,0
GO:0002323,29
GO:0002778,0
GO:0002484,0
GO:0002475,0
GO:0002312,0
GO:0061760,17
GO:1990266,13
GO:0061844,126
GO:0097280,0
GO:0033152,25
GO:0002437,55
GO:0002423,0
GO:0035739,23
GO:0038123,3
GO:0046632,37
GO:0002306,0
GO:0009866,0
GO:0002346,0
GO:0045063,57
GO:1990960,0
GO:0048245,30
GO:0035746,0
GO:0001865,5
GO:0046629,4
GO:0002419,8
GO:1904124,0
GO:0002358,0
