GO Term,Number of Entries
GO:0140024,0
GO:0070727,0
GO:0140146,0
GO:0160040,24
GO:2001143,0
GO:1903778,0
GO:0090292,178
GO:0120110,0
GO:0098720,0
GO:0060811,0
GO:1903963,0
GO:0042885,0
GO:0002031,45
GO:1901678,0
GO:0090374,0
GO:0089707,0
GO:0007589,4
GO:0044860,0
GO:0034755,57
GO:0120145,0
GO:0089718,33
GO:0072384,47
GO:0015931,0
GO:0098967,46
GO:0034220,1577
GO:0038016,12
GO:0060003,3
GO:0031619,13
GO:0016482,4
GO:0010621,16
GO:0043001,98
GO:0048278,62
GO:0051503,0
GO:1902656,1
GO:0048193,76
GO:0034488,0
GO:0048241,29
GO:1990591,0
GO:0035376,0
GO:0097118,31
GO:0002554,6
GO:0140636,0
GO:1903096,0
GO:0015715,0
GO:0070625,0
GO:0019533,0
GO:0010876,0
GO:0051643,13
GO:0042949,0
GO:0098656,153
GO:0032782,21
GO:0046717,9
GO:0042147,274
GO:0140480,0
GO:1901337,0
GO:1990962,62
GO:0015884,11
GO:0180029,0
GO:0072348,0
GO:0170036,0
GO:0090435,24
GO:0090514,0
GO:1990559,1
GO:0051027,0
GO:1903825,16
GO:0046323,63
GO:0015853,9
GO:0098778,0
GO:0090152,5
GO:0000316,0
GO:0045117,0
GO:0098717,0
GO:0045038,0
GO:1905346,0
GO:0051475,0
GO:0061355,3
GO:0015840,18
GO:0070585,47
GO:0120197,115
GO:0050482,43
GO:0045041,0
GO:1904669,12
GO:0072664,0
GO:0097355,1
GO:0043277,56
GO:0050000,0
GO:0043252,52
GO:0032401,0
GO:0031887,0
GO:0035933,0
GO:0090110,113
GO:0043320,19
GO:0001407,0
GO:0036085,0
GO:0072655,14
GO:0098963,10
GO:0006409,14
GO:0071166,0
GO:0071989,0
GO:0034204,116
GO:0015717,0
GO:0033373,0
GO:0051664,8
GO:0009914,5
GO:1990549,9
GO:0015738,0
GO:0097638,13
GO:0099613,0
GO:0006895,68
GO:0071720,12
GO:0034229,8
GO:0015706,21
GO:0043090,1
GO:1905161,4
GO:1900866,0
GO:0042956,0
GO:0048488,452
GO:0150008,0
GO:0072488,37
GO:0071993,0
GO:0000132,243
GO:0019094,0
GO:0098935,6
GO:1903801,9
GO:1901482,0
GO:0015833,42
GO:0006850,4
GO:0015862,23
GO:0071210,0
GO:0061527,0
GO:0007316,0
GO:0051665,0
GO:0015874,31
GO:1901642,23
GO:0070295,17
GO:0070086,31
GO:0006403,29
GO:0099627,5
GO:0098662,133
GO:0007079,8
GO:0071816,33
GO:0015835,1
GO:0010315,0
GO:0051875,19
GO:0043574,0
GO:0033272,0
GO:1902616,3
GO:0034203,0
GO:0106272,0
GO:0089708,1
GO:0051656,15
GO:0089706,0
GO:0015887,3
GO:0006907,20
GO:1904823,23
GO:0015820,83
GO:0051644,0
GO:0051170,26
GO:0099632,0
GO:0015985,0
GO:0006820,112
GO:1990550,5
GO:0061512,274
GO:1990557,0
GO:1904555,0
GO:1990173,0
GO:0061588,15
GO:0015746,3
GO:1902001,0
GO:0098838,28
GO:0097446,0
GO:1902815,0
GO:1903084,0
GO:1905136,0
GO:0016346,0
GO:0015673,0
GO:0015804,96
GO:0097716,0
GO:0044874,0
GO:0015732,44
GO:0098710,0
GO:0015698,80
GO:0071631,0
GO:0140925,0
GO:1990961,56
GO:0051684,30
GO:1905647,5
GO:0043113,247
GO:0140210,0
GO:0015802,0
GO:1904981,0
GO:1902270,5
GO:0015679,11
GO:0048219,10
GO:0140405,0
GO:0061540,0
GO:2001095,0
GO:0051310,29
GO:0090666,3
GO:1990536,0
GO:0090455,0
GO:0072386,0
GO:0061591,84
GO:0046411,0
GO:0090561,0
GO:0032509,19
GO:0061842,0
GO:0034589,0
GO:0035750,6
GO:0060918,0
GO:1990927,16
GO:0062021,0
GO:0031920,0
GO:1904519,0
GO:0089705,0
GO:0035190,0
GO:0015710,0
GO:1904108,0
GO:0140425,0
GO:0006904,124
GO:0038011,0
GO:0043400,0
GO:0015806,0
GO:0061644,1
GO:0061590,84
GO:0140205,0
GO:0099643,0
GO:0140361,13
GO:0032594,0
GO:0042938,0
GO:0051904,19
GO:0070459,0
GO:1901962,0
GO:1903805,0
GO:1902570,14
GO:0015789,1
GO:0044862,0
GO:1990974,0
GO:0042044,1
GO:0045057,0
GO:0015751,0
GO:1902389,7
GO:1901264,0
GO:0051758,54
GO:0032333,0
GO:0035459,11
GO:0140201,0
GO:0042940,0
GO:0051667,0
GO:1902603,2
GO:0015800,13
GO:0150105,72
GO:1903441,33
GO:0000301,11
GO:0035349,1
GO:0140821,0
GO:0033156,0
GO:0032598,0
GO:0035435,79
GO:0051687,0
GO:0060810,0
GO:0046907,193
GO:0035364,1
GO:0160069,0
GO:0140317,0
GO:1903806,0
GO:0099517,0
GO:0097240,0
GO:1901140,0
GO:1990553,0
GO:0006828,64
GO:0010609,4
GO:0090454,0
GO:0006824,18
GO:0019096,0
GO:0032334,0
GO:0015787,1
GO:0051235,0
GO:0047497,34
GO:1990388,0
GO:0002552,24
GO:0072594,28
GO:0015811,8
GO:1905329,0
GO:0051876,0
GO:0071828,0
GO:0015719,0
GO:1902341,0
GO:0098972,11
GO:0072530,0
GO:0048227,39
GO:0033376,0
GO:1904962,0
GO:0045451,0
GO:0051169,24
GO:0034635,5
GO:0060813,0
GO:1902432,0
GO:0099076,0
GO:0070843,0
GO:0070631,0
GO:0046594,0
GO:0006613,0
GO:0090671,3
GO:0006825,55
GO:0040001,8
GO:0015880,0
GO:1905039,21
GO:0036248,0
GO:0015761,0
GO:1902601,11
GO:0050657,0
GO:0046879,47
GO:0006890,191
GO:0035437,0
GO:0090150,92
GO:1904601,0
GO:0071716,62
GO:0046723,0
GO:0015705,101
GO:0044859,0
GO:0070296,68
GO:0015778,0
GO:0035281,36
GO:1902604,0
GO:0043215,5
GO:0006886,1081
GO:0051642,532
GO:1902475,88
GO:0070817,0
GO:0015742,23
GO:0015031,2754
GO:0033103,0
GO:0033606,0
GO:0075510,0
GO:0072658,0
GO:1902396,54
GO:0030705,74
GO:0033381,0
GO:0060919,0
GO:1902967,0
GO:0051936,0
GO:0070729,7
GO:2001092,0
GO:0071995,0
GO:0032119,5
GO:0099628,0
GO:0072666,0
GO:0090538,0
GO:0071423,0
GO:0071990,0
GO:0015763,0
GO:0044855,9
GO:0007080,64
GO:0006620,20
GO:0006843,0
GO:0051666,1
GO:0009915,0
GO:0006612,141
GO:0033299,4
GO:0038009,0
GO:0160192,0
GO:0015773,0
GO:0015882,3
GO:0006863,0
GO:0015685,0
GO:0019065,23
GO:0033750,0
GO:0006887,617
GO:0042946,0
GO:0032329,0
GO:0030473,0
GO:0031623,191
GO:0016192,1047
GO:0160007,0
GO:0014808,132
GO:1904272,0
GO:0015753,0
GO:0099112,0
GO:0098653,0
GO:1990049,30
GO:0061528,0
GO:0034503,0
GO:0015711,77
GO:1903808,0
GO:0072514,0
GO:0048489,65
GO:0031460,5
GO:0001821,2
GO:0034258,0
GO:0042882,0
GO:0002004,0
GO:0030252,16
GO:0008088,79
GO:1990818,0
GO:0045056,140
GO:0015855,22
GO:0001697,0
GO:0015879,4
GO:0052576,0
GO:0098927,0
GO:0015888,10
GO:0030157,31
GO:1903092,0
GO:0098884,92
GO:0071938,0
GO:0015786,0
GO:1904825,0
GO:0015796,0
GO:0032599,0
GO:0035852,0
GO:1903401,12
GO:0021817,157
GO:0051208,23
GO:0061510,0
GO:0071528,0
GO:0032456,270
GO:1903514,5
GO:0140357,0
GO:0042873,0
GO:0032328,6
GO:0042899,0
GO:1905383,0
GO:0140406,0
GO:0097688,0
GO:0140591,0
GO:0042941,0
GO:0071896,12
GO:0031922,0
GO:1990139,0
GO:0010381,0
GO:0015670,11
GO:0140495,0
GO:0016197,382
GO:0140353,0
GO:0034489,0
GO:0035526,13
GO:0038055,0
GO:0050432,2
GO:0051641,346
GO:0061938,0
GO:0002442,0
GO:0016973,67
GO:1902440,0
GO:0061740,1
GO:0060156,0
GO:0030301,102
GO:0120112,0
GO:0098810,8
GO:0045332,144
GO:0045055,85
GO:0006626,43
GO:0070075,2
GO:0032238,23
GO:0014860,0
GO:0009903,0
GO:0090160,45
GO:0034501,15
GO:0071834,0
GO:0032975,0
GO:0071939,6
GO:0046836,7
GO:1903716,9
GO:0015846,0
GO:0001504,15
GO:0099642,87
GO:0015872,31
GO:1903424,2
GO:0098934,0
GO:1902357,0
GO:0015919,0
GO:1990747,0
GO:0072698,0
GO:0061544,0
GO:1901374,2
GO:0006607,73
GO:0070509,157
GO:0051583,27
GO:0099043,0
GO:0006649,5
GO:0035652,0
GO:0098709,0
GO:0015767,0
GO:0006847,0
GO:0015793,17
GO:0015762,0
GO:0070199,0
GO:0036052,0
GO:0006817,52
GO:0042930,0
GO:0071996,0
GO:0043251,1
GO:0072599,22
GO:0089704,0
GO:0035943,0
GO:0070460,16
GO:0180015,0
GO:0015889,87
GO:0015722,25
GO:0098953,10
GO:0046595,0
GO:0015901,0
GO:1902356,0
GO:1901583,0
GO:1900749,2
GO:0032256,0
GO:0035653,0
GO:0051938,13
GO:0060096,0
GO:0008089,92
GO:0035654,43
GO:0098957,122
GO:0036466,3
GO:0072688,0
GO:0048473,0
GO:0098716,0
GO:0070811,0
GO:0072322,0
GO:0098544,22
GO:0015733,0
GO:0000056,2
GO:0044341,17
GO:0033377,0
GO:0016031,12
GO:0060478,52
GO:1902476,487
GO:0160043,0
GO:0015883,0
GO:0110012,2
GO:0098746,7
GO:0099017,7
GO:0097350,14
GO:0031921,0
GO:0032365,5
GO:0033571,0
GO:1903405,0
GO:0015838,15
GO:0035879,0
GO:0015745,0
GO:0071574,0
GO:0034633,13
GO:0051650,24
GO:0099519,3
GO:1903988,0
GO:0015910,6
GO:0051630,0
GO:0003333,101
GO:1903119,0
GO:0042875,0
GO:0061790,0
GO:0070254,69
GO:0015686,0
GO:0035732,0
GO:0046720,0
GO:0035429,8
GO:0007312,0
GO:0100011,0
GO:0006893,54
GO:2001091,0
GO:0036247,0
GO:0051685,3
GO:0090453,0
GO:0002553,25
GO:0048792,9
GO:0061509,0
GO:0015782,2
GO:2001093,0
GO:0019093,0
GO:0140027,0
GO:0140116,0
GO:1904498,0
GO:0051659,0
GO:0007041,67
GO:0015756,0
GO:0010248,46
GO:1903258,0
GO:0002576,31
GO:0033326,11
GO:1990608,0
GO:0007595,147
GO:0032974,0
GO:0015825,2
GO:0170046,0
GO:0060476,0
GO:1904518,5
GO:0006867,6
GO:1990146,0
GO:0035927,0
GO:0061586,0
GO:0015769,0
GO:1903811,5
GO:0072596,0
GO:0070200,53
GO:0015740,0
GO:0061707,0
GO:0035350,1
GO:0035735,17
GO:0045048,4
GO:0031990,0
GO:0140238,3
GO:0015723,16
GO:0008090,256
GO:0080165,0
GO:1902889,4
GO:0071577,116
GO:0099646,0
GO:0006816,972
GO:0006844,0
GO:0015850,31
GO:1990771,0
GO:0030001,157
GO:0031144,0
GO:0034659,0
GO:0033344,127
GO:0140206,5
GO:0046826,31
GO:0031022,149
GO:0035930,0
GO:0035418,218
GO:0051295,67
GO:0061526,7
GO:0061670,0
GO:0015718,80
GO:0036395,0
GO:1903696,0
GO:0030989,0
GO:1903083,0
GO:0140145,0
GO:0006855,107
GO:0099585,0
GO:0048250,24
GO:0034219,9
GO:0006810,0
GO:0015890,0
GO:0003425,0
GO:0097117,41
GO:0070779,35
GO:0006404,26
GO:0030150,17
GO:0106082,0
GO:0061772,0
GO:0061906,0
GO:0001699,0
GO:0060152,10
GO:0015791,13
GO:0032065,0
GO:0033367,0
GO:1903812,1
GO:0070633,56
GO:0140048,0
GO:0009859,0
GO:0051958,7
GO:0002115,72
GO:0061577,19
GO:0042914,0
GO:1905508,0
GO:0015903,0
GO:0051646,32
GO:0097080,8
GO:0032275,5
GO:0035672,13
GO:0036228,31
GO:0015886,14
GO:0042935,0
GO:0042989,35
GO:0030073,249
GO:0045457,0
GO:0042874,9
GO:0044743,0
GO:1900752,0
GO:0031503,148
GO:0034775,39
GO:0030254,0
GO:0098881,0
GO:0015867,33
GO:0033223,0
GO:1901571,8
GO:1902418,0
GO:0051168,58
GO:1990153,0
GO:0097624,0
GO:0035192,0
GO:0071705,44
GO:0044539,36
GO:0016560,24
GO:0015830,0
GO:0015861,1
GO:0035445,0
GO:2001101,0
GO:0035817,0
GO:0035433,0
GO:0031580,0
GO:1904659,86
GO:0032274,12
GO:0006837,38
GO:0097037,0
GO:0003097,0
GO:0071719,0
GO:0099504,55
GO:0015842,19
GO:0051028,407
GO:0032527,44
GO:1903088,0
GO:1990942,0
GO:0019090,0
GO:0051615,32
GO:0015877,0
GO:0098705,25
GO:0015730,13
GO:0015757,1
GO:0014046,12
GO:0006826,121
GO:0010877,0
GO:1903711,31
GO:0002561,0
GO:0045036,0
GO:0045053,67
GO:0070844,0
GO:0035929,0
GO:0170006,0
GO:0015708,0
GO:0035853,2
GO:0051476,0
GO:0015805,0
GO:0015697,51
GO:1990656,0
GO:0061529,0
GO:1904557,0
GO:0099633,0
GO:0015913,13
GO:1905011,0
GO:0006406,139
GO:0072382,1
GO:0140115,67
GO:0075512,0
GO:0140239,0
GO:0034398,0
GO:0072663,0
GO:1903360,0
GO:1904947,0
GO:0033214,0
GO:1905135,3
GO:1903826,57
GO:0034436,36
GO:0017038,16
GO:1900751,0
GO:1901245,0
GO:0071205,56
GO:1990280,4
GO:0097430,0
GO:0035928,14
GO:0051906,0
GO:1990555,0
GO:0035583,30
GO:0006408,6
GO:1903540,0
GO:0045040,16
GO:0015707,5
GO:0006836,201
GO:0032366,37
GO:0120012,3
GO:1903352,7
GO:0002779,0
GO:0051937,0
GO:0099590,49
GO:0046722,17
GO:0051470,0
GO:0034640,20
GO:0051303,1
GO:1990683,9
GO:0098887,51
GO:0070715,2
GO:0030072,16
GO:0097114,53
GO:0000296,0
GO:0019749,0
GO:0071694,0
GO:0002412,0
GO:0051759,0
GO:0090167,0
GO:0043953,0
GO:0140484,0
GO:0035646,56
GO:1904679,0
GO:1904983,5
GO:0030050,93
GO:0097580,0
GO:0099639,1
GO:0007097,413
GO:0051294,26
GO:0071693,0
GO:1903091,0
GO:0001579,6
GO:0015826,0
GO:1990179,0
GO:0046867,5
GO:0048211,12
GO:0006614,44
GO:0120010,0
GO:0015771,0
GO:0071459,19
GO:0043061,0
GO:1990571,0
GO:0015987,0
GO:0090204,17
GO:0110141,0
GO:0015741,21
GO:0060471,3
GO:0032941,0
GO:0042994,2
GO:0070197,32
GO:0060287,66
GO:0072583,178
GO:1902682,8
GO:0072697,3
GO:0035443,0
GO:0140140,0
GO:0160184,0
GO:0051683,35
GO:0072489,0
GO:1990547,0
GO:0160176,0
GO:0044097,0
GO:0032507,55
GO:1903804,12
GO:0070778,39
GO:1903044,27
GO:0043060,0
GO:0015690,0
GO:0010879,0
GO:0035353,0
GO:0099641,135
GO:0051977,1
GO:1990236,0
GO:0098737,0
GO:0032457,0
GO:1990832,0
GO:0098969,15
GO:0015822,8
GO:0097116,11
GO:0009562,0
GO:0099087,0
GO:0015908,49
GO:0006913,254
GO:0140917,28
GO:0099089,13
GO:0072334,5
GO:1990504,23
GO:0071806,15
GO:0051649,1402
GO:0098658,0
GO:0098721,0
GO:0061502,13
GO:0002441,0
GO:0034498,66
GO:1902559,0
GO:0160086,0
GO:0006856,0
GO:1905743,0
GO:0042045,11
GO:1905359,0
GO:0009902,0
GO:0015821,33
GO:0098659,21
GO:1902047,4
GO:0042073,165
GO:0042908,195
GO:0090120,0
GO:0065002,15
GO:0070091,0
GO:0015734,11
GO:1990852,0
GO:0043182,0
GO:0071805,536
GO:0070972,67
GO:0106101,0
GO:0015836,0
GO:0046618,60
GO:0097711,0
GO:1904758,0
GO:0010184,0
GO:0061016,0
GO:0044350,0
GO:0044098,0
GO:0036309,62
GO:0097623,60
GO:0090480,0
GO:0015777,0
GO:1903090,0
GO:0140967,0
GO:0033379,0
GO:0043490,32
GO:0071106,0
GO:0035377,12
GO:1905572,2
GO:0140147,0
GO:0015863,0
GO:0051600,0
GO:0015671,31
GO:0015813,72
GO:1990772,0
GO:1904952,0
GO:0071955,4
GO:0015918,68
GO:1902946,3
GO:1904918,0
GO:0060858,0
GO:0055108,20
GO:0008104,794
GO:0019532,57
GO:0015904,0
GO:0051660,122
GO:0140421,0
GO:0072356,0
GO:0140298,5
GO:0015748,0
GO:0035627,117
GO:0052543,0
GO:0015701,156
GO:0046884,0
GO:1990545,0
GO:0032252,29
GO:0090323,0
GO:0006814,545
GO:1900754,0
GO:0000743,0
GO:0097119,23
GO:0170048,0
GO:0098712,70
GO:0140159,0
GO:1903213,0
GO:0044861,34
GO:1902480,0
GO:0036465,58
GO:0035934,13
GO:0046724,0
GO:0044380,4
GO:0033366,1
GO:1905431,0
GO:0015755,7
GO:0033037,1
GO:0160006,6
GO:0002533,0
GO:0051640,41
GO:1904200,4
GO:1903858,0
GO:0042948,0
GO:0061535,29
GO:0042892,0
GO:0009904,0
GO:0019271,0
GO:0090660,127
GO:0042070,0
GO:0015727,13
GO:1903785,4
GO:0007034,17
GO:0032600,0
GO:0010541,0
GO:0110126,0
GO:0022027,7
GO:0061533,0
GO:0120029,0
GO:1990542,11
GO:0160063,30
GO:0042919,0
GO:0045018,0
GO:0002776,0
GO:0010878,32
GO:0071715,0
GO:0000017,3
GO:0090518,0
GO:0051674,5
GO:1903418,0
GO:0061531,0
GO:0045050,59
GO:0090118,7
GO:0120109,0
GO:0051645,18
GO:1903212,0
GO:0070730,29
GO:0006860,0
GO:0098877,1
GO:1904491,86
GO:0099506,0
GO:0015669,0
GO:0006616,8
GO:1990569,33
GO:0047496,107
GO:0034394,180
GO:0045054,3
GO:0038015,0
GO:1990551,0
GO:1901660,19
GO:0140330,0
GO:1901656,0
GO:0071717,0
GO:0036394,0
GO:1990575,0
GO:1990543,0
GO:0030730,4
GO:1990735,0
GO:0006892,49
GO:0072766,0
GO:0098840,3
GO:2001142,14
GO:0120011,0
GO:0099180,8
GO:0140300,3
GO:0033036,6
GO:0140271,0
GO:0150195,0
GO:0033374,0
GO:0140207,0
GO:0071985,28
GO:0035524,15
GO:0051935,6
GO:0110010,55
GO:0035719,0
GO:2001090,0
GO:0015752,0
GO:1902657,0
GO:1904106,8
GO:0033566,2
GO:0007253,0
GO:0098943,48
GO:0010540,0
GO:0072598,0
GO:0051652,0
GO:0003096,22
GO:0090513,0
GO:0006821,346
GO:0007302,0
GO:0015760,26
GO:0061454,0
GO:0002557,0
GO:1903415,0
GO:0010352,0
GO:0110127,0
GO:1990976,0
GO:0042968,0
GO:0051661,54
GO:0099514,0
GO:0140466,0
GO:1901975,0
GO:0140204,0
GO:0110121,0
GO:0044381,6
GO:0098939,13
GO:0097339,0
GO:1905887,0
GO:0015859,0
GO:0002782,0
GO:0061537,0
GO:0051905,0
GO:0042870,0
GO:0015687,0
GO:0090493,0
GO:0141013,0
GO:0015749,4
GO:0051688,0
GO:0097694,66
GO:0016079,206
GO:0043181,2
GO:0090117,0
GO:0090515,0
GO:0060402,83
GO:0045443,0
GO:0006888,409
GO:0090408,0
GO:0099645,216
GO:0097480,0
GO:0019896,50
GO:0043213,0
GO:0080162,0
GO:0044315,0
GO:0045175,6
GO:0045324,9
GO:0015699,0
GO:1902486,0
GO:0015783,1
GO:1902549,0
GO:0034630,0
GO:0016182,36
GO:0035674,0
GO:1902935,0
GO:0070782,81
GO:0090516,0
GO:0032458,42
GO:0051655,0
GO:0016344,58
GO:0099592,0
GO:0034502,16
GO:1903714,0
GO:0051237,0
GO:0006835,14
GO:1901481,0
GO:0099640,13
GO:0015709,0
GO:0120290,0
GO:0016561,22
GO:0061530,0
GO:0071911,7
GO:0044395,0
GO:0015692,10
GO:1903692,0
GO:0080051,0
GO:0098747,0
GO:0140009,7
GO:0008643,117
GO:0070588,762
GO:0051457,43
GO:0043952,0
GO:0002416,0
GO:0055107,6
GO:0098657,0
GO:0140570,1
GO:0045047,13
GO:0071721,0
GO:0006864,0
GO:0140203,0
GO:0061716,0
GO:0061753,13
GO:0015864,0
GO:0099539,0
GO:0036160,0
GO:0036300,0
GO:0015807,50
GO:0003355,0
GO:0035621,10
GO:0061592,0
GO:1903419,0
GO:2001097,0
GO:0072515,0
GO:0070162,0
GO:0099074,17
GO:0071169,13
GO:0016345,0
GO:1990036,27
GO:0036250,19
GO:0035372,99
GO:0002414,0
GO:0035873,16
GO:0038014,0
GO:0090119,18
GO:0032511,7
GO:0006842,0
GO:0035344,9
GO:0160022,0
GO:0015795,0
GO:0140882,37
GO:0035378,0
GO:0045022,98
GO:0015916,0
GO:0097401,49
GO:0097499,10
GO:1990349,3
GO:0006891,79
GO:0015695,50
GO:0061856,0
GO:0099019,0
GO:1901950,0
GO:0002001,0
GO:1903513,0
GO:0097120,122
GO:0098841,0
GO:0060812,0
GO:0070837,22
GO:0042939,3
GO:0015797,0
GO:0051653,38
GO:0071578,47
GO:0170037,0
GO:0070614,0
GO:0015870,6
GO:1990556,0
GO:0090384,1
GO:0070634,19
GO:0106273,0
GO:0017156,216
GO:0046541,15
GO:0030505,25
GO:0072741,0
GO:1902888,0
GO:0036246,0
GO:0006848,13
GO:0015823,49
GO:0071211,5
GO:0042886,19
GO:0015858,1
GO:2001094,0
GO:0140916,57
GO:0044379,0
GO:0110120,0
GO:0070731,21
GO:1990299,0
GO:0072665,0
GO:1990539,0
GO:0015891,0
GO:1903394,7
GO:0006829,89
GO:0140924,1
GO:0120229,85
GO:0070574,49
GO:1903803,6
GO:0015851,1
GO:0090676,9
GO:0061780,3
GO:0035340,23
GO:0034196,0
GO:0120009,274
GO:0006839,70
GO:1903810,9
GO:0010148,0
GO:0061462,33
GO:0097640,0
GO:0099518,11
GO:1903791,1
GO:0140698,0
GO:0001762,0
GO:0044795,2
GO:1990456,28
GO:0060151,0
GO:1903546,66
GO:0042894,0
GO:0036084,0
GO:0070278,6
GO:0120207,0
GO:0006868,10
GO:0070973,25
GO:0090481,8
GO:0033271,0
GO:0097112,17
GO:0002790,33
GO:0036249,0
GO:0048491,0
GO:0033231,0
GO:0010970,6
GO:1990052,0
GO:0006621,52
GO:0045184,521
GO:0072656,14
GO:0034067,91
GO:0032218,20
GO:1903790,8
GO:0071168,92
GO:0140141,3
GO:0098970,81
GO:1904160,0
GO:0097279,3
GO:0051654,12
GO:0033572,24
GO:1904652,0
GO:1902414,32
GO:0015779,8
GO:0001698,13
GO:1990548,0
GO:0090517,0
GO:0015772,0
GO:0033308,0
GO:0099586,0
GO:0044821,0
GO:0098706,4
GO:0033382,0
GO:0015704,0
GO:2001102,0
GO:0032402,73
GO:0070508,6
GO:0015716,0
GO:0019091,0
GO:1990034,9
GO:0051648,2
GO:0048242,0
GO:0097577,2
GO:0061539,0
GO:0015693,37
GO:1903830,40
GO:0072531,23
GO:0015917,21
GO:1905544,0
GO:1902434,0
GO:0048206,0
GO:0015691,0
GO:0099637,0
GO:0019755,0
GO:0015803,11
GO:0071340,44
GO:0015728,0
GO:0007038,0
GO:0071421,117
GO:0099644,0
GO:0098776,0
GO:0061536,0
GO:0099075,0
GO:1990544,10
GO:0015837,9
GO:1990546,0
GO:1902300,0
GO:0035351,21
GO:0097553,91
GO:0180042,0
GO:0034486,0
GO:0006858,1
GO:0140352,0
GO:0071718,8
GO:1990166,52
GO:0097280,0
GO:0006623,81
GO:0097113,52
GO:0097579,0
GO:0052542,0
GO:0033700,34
GO:0048791,107
GO:0000001,0
GO:1904257,0
GO:0051647,56
GO:0015714,0
GO:1904982,0
GO:0015689,4
GO:0008298,20
GO:0072659,856
GO:1901553,0
GO:0031919,0
GO:0071994,0
GO:0045051,0
GO:0062022,0
GO:0007300,0
GO:0140820,0
GO:0033228,0
GO:0044382,0
GO:0036444,65
GO:0098702,0
GO:0006853,0
GO:1905741,0
GO:0150007,67
GO:0044858,0
GO:0036051,0
GO:0017121,43
GO:0048254,7
GO:0014055,0
GO:0070327,74
GO:0034487,0
GO:1903621,0
GO:0097695,61
GO:0140043,0
GO:0006812,262
GO:0099039,20
GO:1903075,0
GO:0051620,31
GO:0098714,0
GO:0019060,0
GO:0038010,0
GO:0034642,0
GO:0015810,45
GO:0015878,3
GO:0072578,3
GO:0015703,0
GO:2001104,0
GO:1990854,0
GO:0006909,281
GO:0035461,18
GO:0015843,0
GO:0000770,0
GO:0099638,43
GO:0042915,0
GO:0048490,52
GO:0110101,0
