-1822.4458381790305	0.11719539205874094	10000.0	0.12674686812884323	64718.938234795896
-1822.445838311401	0.11719561868477622	10000.0	0.12674677153477137	64718.938234795896
-1822.4458381892582	0.11719548729268488	10000.0	0.12674689814620657	64718.938234795896
-1822.4458381874965	0.117195479525423	10000.0	0.12674686694967338	64718.938234795896
-1822.4458381757963	0.1171954355885802	10000.0	0.12674704309362608	64718.938234795896
-1508.5919097615702	0.09002303935583712	100000.0	0.12438049352106088	64718.938234795896
-1508.5919097521817	0.0900229951475652	100000.0	0.12437936435207146	64718.938234795896
-1508.5919096750129	0.09002303426376952	100000.0	0.12437989942413016	64718.938234795896
-1508.5919096764128	0.09002303923898831	100000.0	0.12437982121244047	64718.938234795896
-1508.5919106473577	0.09002325537454874	100000.0	0.12438162015617263	64718.938234795896
