-39182.470596498286	9.811455811499533	0.29160610535314874	0.039246052319814345	0.05063622120828413	10812.893518389985
-39184.44635918225	8.541154138794202	0.2764068695859407	0.03416441384015927	0.05251120164790892	10749.059921334912
-39170.91290692818	49.0904030857909	0.43287318267110575	0.14999873559988694	0.042590500606199344	11612.118903367778
-39170.91288428847	37.65107560374387	0.43283063892139784	0.14977792784974586	0.042614363948334046	11610.14821416665
-39175.455488053565	17.08695268505856	0.36344294378082337	0.06834778185017841	0.04778979734354958	11020.164903158167
-39164.88271615678	0.3627850970151476	0.6262535868513543	0.10576725519531886	0.04574185213938373	11092.796003433612
-39173.05857850262	22.072953008419656	0.39101926720816366	0.08829149182932079	0.04650896227158705	11165.94854542758
-39164.88285115109	0.36330812871790524	0.6261306111470683	0.10598811181081212	0.04571304488620139	11093.456976373558
-39170.91288492729	37.568738369010305	0.4328210671760171	0.14979425460858467	0.04261354783491336	11610.410595992782
-39188.50631052191	6.360905040458362	0.2328373379164741	0.02544371114731979	0.05131346247378188	10707.85728153869
-39162.81905310239	3.0430101751035132	0.5981057716224961	1.0	0.05378581926061578	9485.931760475481
-39170.93942963623	37.83544246749106	0.4296535790577117	0.1413943071396171	0.04310321227192255	11547.459967176392
-39176.90440246054	15.030144716898986	0.34722234963199045	0.06012021614632711	0.04846061556820921	10966.51204368225
-39164.882730169134	0.3626877904730864	0.6262454340247765	0.10569416831992505	0.045744711339873054	11092.361872934254
-39170.91582885052	36.73705258050753	0.4316496813387498	0.146950791205899	0.042731043535595606	11590.205243372991
-39175.18447798361	17.523581809292633	0.36597034241472104	0.07009381945715142	0.04791776209958573	11035.624618417927
-39164.88272208325	0.3630765017707336	0.6260102451484146	0.10583347117165785	0.045739736748976335	11092.98503827015
-39186.74976669449	7.205124981439182	0.25176931898753835	0.02882040794592991	0.052137720614324125	10718.315966816464
-39164.88275865502	0.3625086410418538	0.6264991843241203	0.10569314578092018	0.045772275346610054	11092.42917231497
-39164.8827436252	0.36299256282678527	0.6260128312045586	0.10583807012965098	0.045741261409288234	11093.43684164737
-39164.88271748558	0.3627740213294708	0.6262209527962154	0.1057544199858425	0.04574279228183459	11092.786849507223
