-1012.5986198282346	3.2962927709576006	10.0	0.0	0.001	0.22510239657832018	50579.19149823939
-1012.5984094112504	3.2965747840774053	10.0	0.0	0.001	0.22504320759621968	50579.19149823939
-1012.5984233512283	3.2962729207748125	10.0	0.0	0.001	0.22502739978627392	50579.19149823939
-1012.5983902456757	3.2962278992598226	10.0	0.0	0.001	0.2250420469771623	50579.19149823939
-1012.5984073025354	3.2962519631251324	9.999999999999998	0.0	0.001	0.2250591436653963	50579.19149823939
-1012.5984855083602	3.2963300496864623	10.0	0.0	0.001	0.22501061504584874	50579.19149823939
-1012.598395389341	3.296332145610269	10.0	0.0	0.001	0.22505486672295033	50579.19149823939
-1012.5984072160118	3.2964734047628474	10.0	0.0	0.001	0.22504758724281573	50579.19149823939
-1012.5984170887037	3.2962892849031014	10.0	0.0	0.001	0.22504513412033253	50579.19149823939
-1012.598438438526	3.2961466137262008	10.0	0.0	0.001	0.2250182520932603	50579.19149823939
-1012.5984129828691	3.2962956453847916	10.0	0.0	0.001	0.22505414807261162	50579.19149823939
-1012.5984232265247	3.2960311126670496	10.0	0.0	0.001	0.22504896476104233	50579.19149823939
-1012.5984209442527	3.296032463610648	10.0	0.0	0.001	0.22506844629683379	50579.19149823939
-1012.5984132730855	3.2963313465544504	10.0	0.0	0.001	0.2250501680879824	50579.19149823939
-1012.5984061269611	3.296318557853236	10.0	0.0	0.001	0.22503815878211403	50579.19149823939
-1012.598406907584	3.296334010511528	10.0	0.0	0.001	0.22504254930292464	50579.19149823939
-1012.5983738002378	3.2963781459997685	10.0	0.0	0.001	0.22503663445671834	50579.19149823939
-1012.5984276042416	3.296201265427739	10.0	0.0	0.001	0.2250382683253585	50579.19149823939
-1012.5983910680696	3.29630446733079	10.0	0.0	0.001	0.22505201011977938	50579.19149823939
-1012.5984608204143	3.296711955074076	10.0	0.0	0.001	0.22504765372062896	50579.19149823939
-1012.5984077810873	3.2962774684104206	10.0	0.0	0.001	0.22504139824672942	50579.19149823939
-1012.5985027484189	3.2963258331846017	10.0	0.0	0.001	0.2250050545911568	50579.19149823939
-1012.598478332782	3.2960676868104835	10.0	0.0	0.001	0.22507559459362492	50579.19149823939
-1012.5984166031412	3.2964118471587494	10.0	0.0	0.001	0.22502983541952992	50579.19149823939
-1012.598406986837	3.296210179016504	10.0	0.0	0.001	0.2250360662087702	50579.19149823939
-1012.5983989745606	3.29641413499116	10.0	0.0	0.001	0.2250545941929275	50579.19149823939
-1012.5984365699194	3.2960272884698223	10.0	0.0	0.001	0.22503334386369905	50579.19149823939
-1012.5984230350468	3.296368520270073	10.0	0.0	0.001	0.22506324809279005	50579.19149823939
-1012.5983896663633	3.296445078705551	10.0	0.0	0.001	0.22503870578830895	50579.19149823939
-1012.5984063744422	3.2964015151489705	10.0	0.0	0.001	0.2250541194813296	50579.19149823939
-1012.5984141710483	3.2964597966239793	10.0	0.0	0.001	0.22504319150112387	50579.19149823939
-1012.598385242565	3.2963490349857025	10.0	0.0	0.001	0.22505531023539446	50579.19149823939
-1012.598391357791	3.296289838917572	10.0	0.0	0.001	0.22504377647168897	50579.19149823939
-1012.5984531705795	3.2962905504999473	10.0	0.0	0.001	0.22507500884257176	50579.19149823939
-1012.5984099248643	3.2962169748175167	10.0	0.0	0.001	0.22505103642551863	50579.19149823939
-1012.5984314567863	3.2962215371189134	9.999999999999998	0.0	0.001	0.22505240808522883	50579.19149823939
-1012.5984099023582	3.2962603273420847	10.0	0.0	0.001	0.2250518617641373	50579.19149823939
-1012.598411382326	3.2963882535061564	10.000000000000002	0.0	0.001	0.22502683213059954	50579.19149823939
-1012.5984275754788	3.29632096058833	10.0	0.0	0.001	0.2250647639438426	50579.19149823939
-1012.598395489766	3.2963405661822356	10.0	0.0	0.001	0.22504279449149844	50579.19149823939
-1012.5984194569986	3.2961815506671313	10.0	0.0	0.001	0.2250337760408137	50579.19149823939
-1012.5984202271206	3.2965991541546495	10.0	0.0	0.001	0.22505509972166837	50579.19149823939
-1012.5985439461205	3.2962684923006034	10.0	0.0	0.001	0.22499213239785226	50579.19149823939
-1012.5984172466779	3.2962110887391707	10.000000000000002	0.0	0.001	0.22504442417836557	50579.19149823939
-1012.5984221296342	3.2962636277540462	10.0	0.0	0.001	0.22506273252371578	50579.19149823939
-1012.5984258613913	3.2963361492987104	10.0	0.0	0.001	0.2250436704665401	50579.19149823939
-1012.5984065127141	3.2962677338365345	10.0	0.0	0.001	0.2250287000044829	50579.19149823939
-1012.5984004242999	3.29630062389099	10.0	0.0	0.001	0.22506177925704737	50579.19149823939
-1012.5984328388633	3.2964593343794086	10.0	0.0	0.001	0.22501917103326655	50579.19149823939
-1012.5984248794439	3.296494798104092	10.0	0.0	0.001	0.22505666651451744	50579.19149823939
-1012.5984240054631	3.296228426118089	10.0	0.0	0.001	0.22505403171830896	50579.19149823939
-1012.5984100761427	3.2962548508093867	10.0	0.0	0.001	0.22503862093430133	50579.19149823939
-1012.5984794721783	3.296294505088892	10.0	0.0	0.001	0.2250381091031218	50579.19149823939
-1012.5988193820438	3.296315255093722	10.0	0.0	0.001	0.22496145615635788	50579.19149823939
-1012.5984178803923	3.296498447703294	10.0	0.0	0.001	0.2250445649578338	50579.19149823939
-1012.5983754527614	3.296334056801911	10.0	0.0	0.001	0.22503771037125025	50579.19149823939
-1012.598475103948	3.296581360788631	10.0	0.0	0.001	0.2250184748493188	50579.19149823939
-1012.5984209797343	3.2963386772970025	10.0	0.0	0.001	0.22505840546381536	50579.19149823939
